B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon
1310,560,410,650,458,988,2333,3010,-0.3184271454811096,-0.31296756863594055,2.3392857142857144,1.1170731707317074,-0.33673468232154846,0.0002519537304477663,0.40106951871657753,0.7358708381652832,1.522955060005188,0.00022444335619928622,-0.644808743169399,2025-12-21 05:35:39,4.489741,12.48719231559344,76.49032031566888
6133,5552,4800,4948,5204,5729,5750,5844,0.03152722865343094,0.027275744825601578,1.1046469740634006,1.0841666666666667,-0.10693980753421783,4.690938702600622e-05,0.049721865639709026,0.057929035276174545,0.6837388873100281,8.941539457434706e-06,-0.08302446256486286,2025-12-22 05:50:20,3.072226,31.49581537877217,75.31127956660438
2098,1470,457,566,693,970,1651,1890,0.08641494810581207,0.04028170928359032,1.4272108843537414,1.5164113785557987,-0.575075089931488,0.0016587005284187167,0.17600896860986548,0.46341463923454285,1.8891592025756836,0.007549258931568017,-0.5390879478827362,2025-12-22 05:52:13,7.865552,24.753233755979277,72.89304835923829
1882,887,498,668,415,922,2709,3576,-0.27892011404037476,-0.2457510530948639,2.121758737316798,0.8333333333333334,-0.47607842087745667,0.00032672642996282403,0.3593355001805706,0.7920320630073547,1.6769877672195435,0.0001764408374589108,-0.6852026390197926,2025-12-20 05:26:49,17.810306,8.1349374994935,77.50553239742707
2116,1400,978,1048,996,1296,1994,2534,-0.060386475175619125,-0.039051901549100876,1.5114285714285713,1.01840490797546,-0.3375474214553833,0.0002485724415113053,0.2036405005688282,0.43569403886795044,1.8891592025756836,0.003468285070879398,-0.4148520379676159,2025-12-24 04:53:03,1.661924,20.62625696400489,86.68544468473195
1259,625,392,521,352,710,1694,2394,-0.2672276496887207,-0.24405160546302795,2.0144,0.8979591836734694,-0.4146067500114441,0.00042326583043182805,0.3365180467091295,0.7436270713806152,1.002718210220337,0.0001223519288864081,-0.6425385934819897,2025-12-23 05:23:25,18.650612,19.40498599651781,80.59885327142226
1639,1278,1046,1164,1236,1343,1471,1615,0.038656070828437805,0.028018768876791,1.282472613458529,1.181644359464627,-0.16946129500865936,0.0002375065399392029,0.1237572848817278,0.1329358071088791,1.8891592025756836,0.00043693645114655725,-0.16228859301907161,2025-12-24 05:02:39,0.004691,22.78707725392917,85.95849260775731
908,426,340,389,244,533,1299,1594,-0.2534024715423584,-0.2711186408996582,2.131455399061033,0.7176470588235294,-0.4001542031764984,0.0004693596436503948,0.3613193403298351,0.7344940304756165,1.7351264953613281,0.0015995734142188035,-0.6076651538073626,2025-12-16 05:30:40,5.749189,29.12845641887677,80.16820332262104
1218,525,200,245,160,541,1839,1839,-0.19344453513622284,-0.23372596502304077,2.32,0.8,-0.6650717854499817,0.0019753533723901504,0.39759036144578314,0.8399199843406677,1.6769877672195435,0.0003576871093531824,-0.7648752399232246,2025-12-13 05:26:15,18.65437,9.280150254913194,77.12837416583683
2378,1344,1102,1242,974,1568,2689,3200,-0.12411810457706451,-0.1314801722764969,1.7693452380952381,0.8838475499092558,-0.31381216645240784,0.0001700157381224754,0.27780763030628697,0.5333014130592346,1.4648163318634033,0.0007637933429374874,-0.44079243583971184,2025-12-23 05:22:13,10.357311,24.191588521470518,80.84798579146818
2162,1408,336,528,810,1145,1940,1708,0.1850079745054245,0.12841953337192535,1.5355113636363635,2.4107142857142856,-0.6074349284172058,0.004158326573417871,0.21120448179271709,0.356632262468338,2.1972246170043945,0.01421799680474023,-0.5277280858676208,2025-12-24 05:43:05,0.882298,21.81943578942131,73.91551021443445
1115,693,727,852,810,978,1352,1388,-0.047029703855514526,-0.07298429310321808,1.608946608946609,1.1141678129298487,-0.13370615243911743,0.0012111693175673548,0.2334070796460177,0.2629663348197937,1.8891592025756836,0.0033686354510684196,-0.2392857142857143,2025-12-22 05:02:09,7.618117,23.68288204830031,86.92236435117044
1704,1088,272,415,460,894,1766,2084,-0.04247787594795227,-0.06594119220972061,1.5661764705882353,1.6911764705882353,-0.608305811882019,0.004170239593813068,0.22063037249283668,0.6383647918701172,2.043191909790039,0.007494605071773957,-0.6678671468587435,2025-12-19 05:43:39,5.253693,19.397767229571887,74.00792182179165
2010,1256,516,785,708,1433,2501,3199,-0.15498211979866028,-0.11754439026117325,1.6003184713375795,1.372093023255814,-0.43828263878822327,0.001442794717355965,0.23086344151867727,0.6375735998153687,1.8891592025756836,0.00299104079307217,-0.6059236947791165,2025-12-19 05:43:07,4.664391,21.486951145550854,74.39210009618114
2964,1976,672,856,1110,1627,2072,2497,0.12494822591543198,0.13299746811389923,1.5,1.6517857142857142,-0.5518324375152588,0.0010058994189705572,0.2,0.38453006744384766,2.043191909790039,0.0007551588830296336,-0.48941246644795705,2025-12-25 05:13:35,0.0,19.59728805540707,81.39938524730033
3118,2396,756,1124,1552,1826,2180,2639,0.1580905169248581,0.16820818185806274,1.3013355592654423,2.052910052910053,-0.4700613021850586,0.0011107061736396811,0.13093942691331156,0.2593653202056885,1.8891592025756836,0.0022339858008520144,-0.40260430507573747,2025-12-23 05:22:42,0.105096,21.949012355047813,80.4070019996355
2435,1684,342,639,766,1340,2069,2553,0.050196848809719086,-0.030679427087306976,1.4459619952494063,2.239766081871345,-0.584255039691925,0.0023343760101987637,0.1823258072347657,0.5384151935577393,2.1972246170043945,0.029037505135790436,-0.599624060150376,2025-12-19 05:44:05,0.313841,17.369114580115166,74.54465728341822
3402,2434,740,1126,1760,2023,2200,2724,0.19684673845767975,0.19158023595809937,1.3976992604765817,2.3783783783783785,-0.5026502013206482,0.0009777132215320864,0.1658670322138451,0.2149866223335266,1.6769877672195435,0.0009292114360201312,-0.4150649350649351,2025-12-24 05:44:29,13.425168,16.592548037781626,74.33248907145774
963,829,711,878,852,960,963,1078,0.007214206270873547,0.03169791400432587,1.1616405307599518,1.1983122362869199,-0.04617055878043175,0.025452266777490254,0.07477678571428571,0.11709844321012497,2.043191909790039,0.0047689622219749175,-0.10224948875255624,2025-12-22 05:02:09,7.618117,23.819558845892605,86.84592986742597
1147,1110,8616,8440,8600,9467,9038,8142,-0.26451611518859863,-0.2759860157966614,1.0333333333333334,0.9981429897864438,0.7607176303863525,0.00017524455041960528,0.01639344262295082,-0.027356348931789398,0.9368883371353149,3.894537996249507e-05,0.01797129417440598,2025-12-25 05:59:36,0.115775,34.29551507611487,75.01170320127
1528,954,382,650,639,985,1880,2126,-0.07294117659330368,-0.08017056435346603,1.60167714884696,1.6727748691099475,-0.4031221270561218,0.0019886699542660167,0.23126510878323933,0.5377938747406006,1.7351264953613281,0.0009042117290153486,-0.531700288184438,2025-12-16 05:33:34,0.000222,19.852875855717272,76.21740534156977
2866,2111,764,924,1176,1613,2375,2950,0.042289841920137405,0.02597937360405922,1.3576504026527711,1.5392670157068062,-0.5124010443687439,0.0016441965482453863,0.15169780992565804,0.4299563765525818,1.8891592025756836,0.0025696183843865305,-0.5229736706246774,2025-12-25 06:02:47,0.161045,22.844899479445512,69.24984739783571
1705,856,581,754,731,1260,2374,2718,-0.1504795104265213,-0.13633935153484344,1.9918224299065421,1.2581755593803787,-0.38674259185791016,0.0003497990594413864,0.3315111284654432,0.576108992099762,1.4270610809326172,0.002861989611128182,-0.565668202764977,2025-12-25 05:14:18,0.141042,16.915450681397996,81.79434833789445
1822,926,429,633,502,1146,2563,2935,-0.18284106254577637,-0.19165875017642975,1.9676025917926565,1.17016317016317,-0.48431771993637085,0.0032126830438903298,0.3260553129548763,0.7078847885131836,1.831020474433899,0.0011964800073078763,-0.6451793721973094,2025-12-16 05:35:04,2.000561,13.690534636700699,75.36099141595253
3188,2176,394,724,856,1692,2307,2666,0.13851352035999298,0.14361891150474548,1.4650735294117647,2.1725888324873095,-0.6298568248748779,0.000368871319635823,0.18866517524235646,0.513912558555603,1.8891592025756836,0.002592380367763115,-0.5728613569321533,2025-12-21 05:34:27,4.958059,16.304599934220207,76.54878835335036
1375,880,450,840,944,1416,2139,2918,-0.1844557821750641,-0.1203368678689003,1.5625,2.097777777777778,-0.2415349930524826,0.01420919841897291,0.21951219512195122,0.511134147644043,2.1972246170043945,0.027543523506582082,-0.5529536987759447,2025-12-17 05:15:02,9.096415,14.477304025979375,79.8267913459013
1246,1306,8664,8672,8888,8536,8393,8440,-0.2558925151824951,-0.260708749294281,0.9540581929555896,1.025854108956602,0.7487396597862244,0.0002557387263415478,-0.023510971786833857,-0.02585410885512829,0.9950270056724548,4.033697764657644e-05,0.013557737260402058,2025-12-24 05:40:01,0.118485,33.13442565625529,76.61903411225992
1351,1072,1614,1624,1580,1653,1856,1952,-0.09773741662502289,-0.09982648491859436,1.2602611940298507,0.9789343246592317,0.09176470339298248,1.9413946955024186e-05,0.1151465125877012,0.10532276332378387,0.6837388873100281,1.606385974608894e-05,-0.09172259507829977,2025-12-22 04:20:51,16.194907,28.3389248095673,96.64605908782727
1743,942,476,670,449,996,1975,2433,-0.14056067168712616,-0.11147406697273254,1.8503184713375795,0.9432773109243697,-0.44467467069625854,0.0005926525968510769,0.29832402234636873,0.6884108185768127,2.043191909790039,0.0014208307063015013,-0.5681598453109894,2025-12-16 05:33:02,0.000385,21.249953965686696,77.26796778498752
2469,1360,322,712,491,1492,2434,3119,-0.07514450699090958,-0.06920024007558823,1.8154411764705882,1.5248447204968945,-0.5523420572280884,0.0010496408749347294,0.28963175763907023,0.7279778122901917,1.8891592025756836,0.0019919110456640965,-0.6282954842077787,2025-12-24 05:43:02,9.439823,21.966050848764215,74.34868835851393
1455,891,424,567,512,828,1671,2156,-0.13481415808200836,-0.11449049413204193,1.632996632996633,1.2075471698113207,-0.43916913866996765,0.0007622039531038411,0.24040920716112532,0.6161919236183167,2.043191909790039,0.0016796386647708575,-0.583547557840617,2025-12-20 05:24:12,0.126257,17.59744397307198,80.31399380054074
1700,946,2098,1944,1550,1868,2413,2886,-0.21059022843837738,-0.1700028032064438,1.7970401691331923,0.7387988560533841,0.06695938855409622,0.001146299433940939,0.2849584278155707,0.3011722266674042,1.6769877672195435,0.0004756681518735601,-0.19503105590062111,2025-12-15 05:15:09,6.541079,14.363304381711467,79.62002307612612
2101,1086,812,1007,742,1446,3098,3464,-0.20129232108592987,-0.1959415227174759,1.934622467771639,0.9137931034482759,-0.3519948422908783,1.3818305888202431e-05,0.3184813304047694,0.6471707224845886,0.8486855626106262,4.156463977726214e-05,-0.5495414895996421,2025-12-25 05:14:36,0.334262,16.0427409492469,80.24465562559112
2659,1931,718,942,1176,1421,1843,2246,0.12810707092285156,0.13130338490009308,1.3770067322630761,1.6378830083565459,-0.4768120050430298,0.0004908533932071654,0.15860566448801744,0.3126826286315918,1.4270610809326172,0.0006049989367579414,-0.4090338770388959,2025-12-23 05:23:11,0.004366,20.587721615808967,80.72706212714574
1938,1067,576,736,745,1257,2250,2636,-0.08973706513643265,-0.09654613584280014,1.8163074039362699,1.2934027777777777,-0.44951382279396057,0.00018935999101600388,0.2898502495840266,0.5593019723892212,2.043191909790039,0.0041546306533722065,-0.5634638196915777,2025-12-16 05:31:46,0.0,25.65039274694668,78.99287581665075
874,539,465,594,554,867,1133,1055,-0.031207598745822906,-0.09059466421604156,1.6215213358070502,1.1913978494623656,-0.19073569774627686,0.034635814481138914,0.23708421797593773,0.3113735318183899,2.043191909790039,0.0230943080335791,-0.27956337174044876,2025-12-20 05:24:15,0.000581,17.751877836692387,79.95281257815311
2493,1784,508,756,1276,1667,1850,2114,0.17947113513946533,0.14019745588302612,1.3974215246636772,2.5118110236220472,-0.5346260666847229,0.00038979534280869643,0.165770399812953,0.24719764292240143,1.4270610809326172,0.0004454241655662426,-0.47317073170731705,2025-12-19 05:43:47,0.316087,18.71404042908435,75.392152451689
2369,1804,488,570,730,905,951,1282,0.2729513347148895,0.2704477310180664,1.3131929046563193,1.4959016393442623,-0.6121129393577576,0.00018428196016663357,0.13539420081476156,0.27435389161109924,1.6769877672195435,0.00042609490881965567,-0.38444924406047515,2025-12-16 05:44:40,0.005587,16.535106413673926,73.49708975595698
3552,2938,794,1290,1526,2054,2386,2730,0.18065565824508667,0.14588844776153564,1.2089857045609258,1.9219143576826196,-0.4671623408794403,0.001950924188074632,0.09460708782742681,0.28289473056793213,1.6769877672195435,0.0006701159754017984,-0.3582089552238806,2025-12-24 04:52:46,5.502404,21.631312992701574,87.33602553583219
2565,1691,419,614,944,1389,1829,2262,0.1337641328573227,0.12195058912038803,1.5168539325842696,2.252983293556086,-0.6137149930000305,0.0008135007642652169,0.20535714285714285,0.4111041724681854,1.5810937881469727,0.0008032421568536415,-0.5730180806675939,2025-12-19 05:43:27,0.045008,19.889074546375824,76.14876593637122
86,113,2956,2770,2120,1796,1603,1132,-0.2990149259567261,-0.29684850573539734,0.7610619469026548,0.7171853856562923,0.9397758841514587,0.00012202309343618051,-0.135678391959799,-0.30381304025650024,0.8486855626106262,2.7852744876007602e-05,0.41978472578165044,2025-12-24 04:50:46,0.011667,27.935589007446453,88.78512864590445
1475,1161,516,634,720,933,1154,1564,0.026900583878159523,0.0493331253528595,1.2704565030146426,1.3953488372093024,-0.3987672030925751,0.0008937152332927233,0.11911987860394538,0.369527131319046,1.8891592025756836,0.004364003678536522,-0.42311191992720654,2025-12-16 05:32:15,0.000129,24.060255472683583,78.18856114478778
3316,2298,762,1002,1360,1771,2186,2585,0.16564875841140747,0.1688811182975769,1.442993907745866,1.7847769028871392,-0.5358962416648865,0.000642178203130407,0.1813323833273958,0.31051963567733765,2.1972246170043945,0.0010517757586034904,-0.4413158628380262,2025-12-25 05:13:03,0.000488,21.05531308214186,82.18527995454991
2044,1627,760,956,946,1189,1514,1879,0.062355659902095795,0.09238071739673615,1.256299938537185,1.2447368421052631,-0.36266666650772095,0.0025305002655448858,0.1135930264233179,0.33026549220085144,1.8891592025756836,0.001117326585672614,-0.3255731922398589,2025-12-24 05:42:15,7.3e-05,25.253364801361027,76.0049688267597
72,53,344,337,196,165,155,146,-0.2928759753704071,-0.2804490625858307,1.3584905660377358,0.5697674418604651,0.6479217410087585,0.00026873423658413387,0.152,-0.1461988240480423,1.7351264953613281,0.0007595930035628998,0.39544513457556935,2025-12-24 05:40:30,2.462968,31.427838993068136,76.44613165033105
1221,536,148,286,250,512,1330,1600,-0.0860515683889389,-0.03459438309073448,2.2779850746268657,1.6891891891891893,-0.6204379796981812,0.0014102999247899027,0.3898690950483779,0.7297297120094299,1.7351264953613281,0.0011191634789279685,-0.6967126193001061,2025-12-19 05:52:41,0.000179,23.969454817368522,73.28719683054187
2269,1558,578,712,988,1220,1515,1957,0.12465469539165497,0.11902698874473572,1.4563543003851092,1.7093425605536332,-0.5223079323768616,0.0011682078465795362,0.1857852103475307,0.3290322721004486,2.043191909790039,0.0036133996516937283,-0.4664668415136755,2025-12-19 05:44:08,3.227939,18.053178114277966,73.96036919859014
144,121,378,448,248,179,113,130,-0.12888889014720917,-0.11262527853250504,1.1900826446280992,0.656084656084656,0.5135135054588318,0.0002931412067778262,0.08679245283018867,-0.31216931343078613,1.8891592025756836,0.0029378612182644976,0.5501730103806228,2025-12-21 05:34:42,15.547191,16.181273812656865,76.326685163572
1986,1466,520,736,916,1209,1575,1848,0.1013282760977745,0.08949019759893417,1.354706684856753,1.7615384615384615,-0.45922115445137024,0.00017381276193439987,0.15063731170336037,0.33719247579574585,2.043191909790039,0.0006762811273701214,-0.43034055727554177,2025-12-19 05:53:14,0.003185,21.731920541382507,72.21254978768296
2405,1889,896,1226,1706,1935,2182,2707,0.06585428863763809,0.05946531519293785,1.2731604023292749,1.9040178571428572,-0.3247039318084717,0.0008625306412608009,0.12016767582673497,0.22682982683181763,2.043191909790039,0.001028686326854637,-0.37655733536740404,2025-12-19 05:43:07,4.664391,20.894406889644788,74.146708742933
86,43,388,455,321,275,184,167,-0.1538461595773697,-0.1733628362417221,2.0,0.8273195876288659,0.682070255279541,5.480905317630421e-05,0.3333333333333333,-0.3155737817287445,1.4648163318634033,0.00019644721189212197,0.4630225080385852,2025-12-16 05:31:45,0.0,25.305782863071627,79.08197468299012
1214,807,714,882,864,1046,1729,1964,-0.12615643441677094,-0.1289001852273941,1.5043370508054523,1.2100840336134453,-0.15839694440364838,0.003279452519251164,0.20138545274616526,0.38896745443344116,2.043191909790039,0.006498244342993707,-0.38018271257905834,2025-12-24 04:52:28,0.810979,21.994924026110677,88.83680452657325
1911,1425,438,574,701,982,1452,1590,0.12586206197738647,0.11766041815280914,1.3410526315789473,1.6004566210045663,-0.5380281805992126,0.00021872146901892443,0.14568345323741008,0.388040155172348,1.831020474433899,0.0007133699956302703,-0.46950092421441775,2025-12-23 05:22:56,0.191263,21.5416959910501,80.94008872977666
1384,739,862,929,849,1362,2000,2214,-0.15878696739673615,-0.13793952763080597,1.8728010825439783,0.9849187935034803,-0.19671422243118286,0.008364948209533103,0.3038153556288271,0.44564151763916016,1.8891592025756836,0.003121772130210587,-0.40884505249761377,2025-12-04 04:51:44,0.178423,24.893643351283842,87.89454270631255
2823,2055,816,1048,1474,1301,1760,2448,0.13662214577198029,0.16594581305980682,1.3737226277372263,1.8063725490196079,-0.45853784680366516,0.0056988775807033714,0.15744157441574416,0.24834267795085907,1.7351264953613281,0.006250595726138459,-0.40045766590389015,2025-12-23 05:23:33,5e-06,19.020483039614888,78.68462939263391
1987,1339,742,885,890,1245,1627,1786,0.06456984579563141,0.02327973209321499,1.4839432412247946,1.1994609164420484,-0.3837047219276428,0.0008926213459671631,0.1948286229705352,0.33482810854911804,1.8891592025756836,0.0005644008115017011,-0.3373268438786971,2025-12-22 05:02:09,7.618117,23.616682123751733,87.04001729348711
26,25,304,169,46,31,0,0,-0.6170212626457214,-0.6203606724739075,1.04,0.1513157894736842,0.7333333492279053,0.00032785280300965763,0.0196078431372549,-1.0,0.0,0.0,1.0,2025-12-25 04:25:22,11.369996,11.715693345261439,92.75924639493111
35,21,127,167,88,83,71,70,-0.23125000298023224,-0.23722824454307556,1.6666666666666667,0.6929133858267716,0.6534653306007385,0.0002824918472752951,0.25,-0.1139240488409996,1.2730283737182617,0.00010301691094037922,0.4092827004219409,2025-12-19 05:53:42,2.616166,19.921437174056777,73.07096949896714
2480,1497,298,545,597,1238,1932,2333,0.07813595235347748,0.06107577309012413,1.6566466265865063,2.0033557046979866,-0.6396694183349609,0.0008905596862408673,0.24717123459894394,0.5924914479255676,1.8891592025756836,0.003990222354454145,-0.621264767199444,2025-12-19 05:43:22,2.172889,20.152498224189017,74.71840901453487
2342,2066,1644,1754,1812,2006,2045,2008,0.0643095076084137,0.07701818645000458,1.1335914811229428,1.102189781021898,-0.1435546875,0.001018080762670089,0.06261343012704174,0.051308900117874146,1.522955060005188,0.0003232121830235564,-0.06751727804359384,2025-12-17 05:01:27,0.691436,25.43430182924744,87.4393234432719
5008,4993,7592,7952,8056,8549,8419,7992,-0.0879642590880394,-0.09448536485433578,1.0030042058882436,1.0611169652265542,0.2271604984998703,0.00028518420593106854,0.0014998500149985001,-0.0039880359545350075,0.6869615912437439,1.2653693322210282e-05,-0.002508780732563974,2025-12-17 05:49:43,10.47885,33.577129851180025,76.48387166204468
286,169,335,483,389,459,260,345,-0.0036900369450449944,0.08384383469820023,1.6923076923076923,1.1611940298507464,0.2561768591403961,0.08031940911935434,0.2571428571428571,-0.05994550511240959,2.1972246170043945,0.009873909365306976,0.16666666666666666,2025-12-16 05:32:47,0.013656,22.203009352502487,77.97385269347025
2266,1456,651,1040,881,1600,3190,3560,-0.14460451900959015,-0.1359221637248993,1.5563186813186813,1.3533026113671276,-0.3708409070968628,6.741199101146912e-05,0.21762493283181086,0.6032425165176392,1.2730283737182617,8.343427056919002e-05,-0.5478260869565217,2025-12-24 05:03:08,0.50331,20.86811526112849,85.7725482269738
2664,1916,740,1036,1476,1611,1937,2397,0.13783152401447296,0.12585820257663727,1.3903966597077244,1.9945945945945946,-0.4399999976158142,0.005066006226648791,0.1633187772925764,0.23780015110969543,2.1972246170043945,0.0024759795158414053,-0.3964462569181474,2025-12-19 05:43:36,1.743647,19.400019071226744,74.23834163381666
1896,1425,777,797,1012,1170,1508,1685,0.08305400609970093,0.10401531308889389,1.3305263157894738,1.3024453024453024,-0.4080950617790222,0.0045377268404850225,0.14182475158084915,0.24953652918338776,2.043191909790039,0.0013459145255626896,-0.3577759871071716,2025-12-22 04:21:06,18.004651,27.75497530295814,96.87642712963451
2835,1765,673,1040,1334,1735,2491,3020,0.060544390231370926,0.08158696442842484,1.6062322946175638,1.9821693907875186,-0.4632258117198944,0.001188820208015991,0.2326086956521739,0.38723012804985046,2.043191909790039,0.007925863804122905,-0.4876847290640394,2025-12-13 05:35:32,0.005756,13.02800058674187,76.72156784718943
2900,2187,480,689,1056,1462,1812,2129,0.20517897605895996,0.19413430988788605,1.3260173754000915,2.2,-0.61604905128479,0.00022360610337221785,0.1401611952034598,0.33689168095588684,1.3689223527908325,0.00012917733038022818,-0.511000709723208,2025-12-23 05:22:27,0.948776,22.916121615101922,80.73894470895763
2170,1229,388,698,626,1238,2312,2806,-0.06644407659769058,-0.08011311292648315,1.7656631407648495,1.6134020618556701,-0.5132496356964111,0.0002517613760225264,0.27684613121506324,0.6351981163024902,1.8891592025756836,0.0007407399633579578,-0.6015981735159818,2025-12-21 05:34:09,12.040006,17.185328166138536,77.14778728578352
3553,3709,6636,6144,5660,5616,5624,6034,-0.15797650814056396,-0.1599029004573822,0.9579401455918037,0.8529234478601567,0.26719602942466736,7.419612799511002e-06,-0.021481685486091986,0.031982213258743286,0.8486855626106262,1.605982046540509e-05,0.009032681885367055,2025-12-19 05:50:09,19.769706,32.74963602015593,76.1446429697381
1530,813,327,437,367,814,1731,2128,-0.1282169073820114,-0.13761365413665771,1.881918819188192,1.1223241590214068,-0.5556685328483582,0.0002494901102448013,0.3060179257362356,0.705811619758606,1.7351264953613281,0.0004284685486655664,-0.6592592592592592,2025-12-23 05:22:01,11.277407,24.525320202989853,79.85603770055592
1671,878,423,680,446,1034,2666,3060,-0.24392856657505035,-0.26389914751052856,1.9031890660592254,1.0543735224586288,-0.42152276635169983,0.00953788886346501,0.3111023930953315,0.7455790042877197,2.043191909790039,0.003656465678672739,-0.6363636363636364,2025-12-23 05:23:33,5e-06,19.246906506743613,78.21221024564434
1337,634,117,322,238,754,1604,2022,-0.15185783803462982,-0.154020756483078,2.108832807570978,2.034188034188034,-0.6118143200874329,0.0005511841336185183,0.35667174023338405,0.7893805503845215,2.043191909790039,0.0007551092391690557,-0.7252559726962458,2025-12-24 05:45:00,0.024784,14.569675698541674,74.67753752448911
1478,768,737,856,488,1004,2568,3064,-0.31818971037864685,-0.3318181335926056,1.9244791666666667,0.6621438263229308,-0.2664952874183655,0.00034369510199997827,0.3161175422974176,0.7252252101898193,1.1490596532821655,7.450152826433193e-05,-0.563265306122449,2025-12-23 05:26:20,4.407874,9.503466141301864,76.43073194984221
3011,2487,906,1076,1338,1631,1831,1981,0.20204532146453857,0.16881200671195984,1.2106956172094894,1.4768211920529801,-0.4734524190425873,0.007016779419750183,0.0953073845034558,0.19373305141925812,1.8891592025756836,0.0009431316153462661,-0.2960418711154727,2025-12-24 05:42:48,0.000694,23.016075546741522,74.25516771527154
1964,1375,688,886,1036,1240,1398,1648,0.12443777918815613,0.11773824691772461,1.4283636363636363,1.505813953488372,-0.37824562191963196,0.0001021585574373497,0.1764001197963462,0.2280178815126419,1.4270610809326172,0.00030719048243483323,-0.3007103393843725,2025-12-24 05:02:53,0.090202,22.56146243564479,85.9130535294749
1531,1041,714,842,814,1137,1716,1946,-0.06293706595897675,-0.06785514950752258,1.4707012487992315,1.1400560224089635,-0.2903497815132141,0.001929704486184051,0.1905132192846034,0.4101449251174927,1.522955060005188,0.0010106431588358727,-0.39598278335724535,2025-12-16 05:32:30,0.901563,23.067393509511042,78.81908037073144
3108,3097,2364,2750,3120,3054,3136,3296,0.04777927324175835,0.0528591088950634,1.0035518243461414,1.3197969543147208,-0.06111300736665726,0.0011286221584043009,0.0017727639000805803,0.027431420981884003,1.0986123085021973,5.862524700564206e-05,-0.0903076414158121,2025-12-12 05:49:15,0.503947,34.888314144857006,77.494295786351
945,637,1252,1282,1166,1396,1401,1620,-0.15271924436092377,-0.12287208437919617,1.4835164835164836,0.9313099041533547,0.15132464468479156,0.0016208662477613532,0.19469026548672566,0.16295763850212097,2.043191909790039,0.002774852649572187,-0.11647139903514818,2025-12-24 04:53:03,1.661924,20.146218967792574,86.48138802618674
3513,2364,716,1019,1508,1824,2214,2770,0.18043963611125946,0.18027587234973907,1.486040609137056,2.106145251396648,-0.5503089427947998,0.0007620886514179878,0.19550791220010208,0.2949976623058319,1.7351264953613281,0.0034364274295635155,-0.46212721034573767,2025-12-20 05:24:01,0.073722,18.171879067929353,79.99051289651875
2038,1204,232,586,620,1548,2415,2955,-0.0905047059059143,-0.03357810899615288,1.6926910299003322,2.6724137931034484,-0.5533536672592163,0.0011764117384381754,0.25724861196792104,0.6531468629837036,1.6769877672195435,0.003381564234596605,-0.669020050833098,2025-12-21 05:33:55,12.573068,18.398164962306,77.26528289383137
2251,2024,922,1202,1354,1450,1635,1959,0.11162503808736801,0.1217942014336586,1.1121541501976284,1.4685466377440346,-0.3037937879562378,0.004200927473439981,0.05309941520467836,0.18261393904685974,2.043191909790039,0.007171141192218449,-0.2394811768427713,2025-12-24 05:43:02,9.439823,21.95820359944355,75.02828841119998
1243,553,208,354,205,568,2006,3116,-0.39312657713890076,-0.32518231868743896,2.247739602169982,0.9855769230769231,-0.556668758392334,0.0021795516738531973,0.3841870824053452,0.8765432238578796,1.3107836246490479,0.00014835326781960213,-0.7959654178674351,2025-12-25 04:31:56,11.081197,24.764604936152036,94.02370376967515
9093,7899,6884,7216,7760,8574,8855,8879,0.033419180661439896,0.0035982870031148195,1.151158374477782,1.127251597908193,-0.11508982628583908,0.0009075839701635487,0.0702683615819209,0.06725163757801056,0.5297061800956726,3.963811544390677e-06,-0.10332401366884125,2025-12-24 05:40:30,2.462968,31.293337473678218,76.70555432246336
2828,2166,922,1282,1342,1763,2737,3276,-0.003346080193296075,-0.00885867141187191,1.3056325023084026,1.4555314533622559,-0.37615570425987244,0.007667582782650968,0.13255907088506208,0.41879600286483765,2.1972246170043945,0.010998657565200453,-0.4374725756910926,2025-12-23 05:24:20,11.530334,16.412237007778355,77.89862800607803
90,52,318,445,234,223,146,160,-0.19201995432376862,-0.16890287399291992,1.7307692307692308,0.7358490566037735,0.663551390171051,0.00018794314420025573,0.2676056338028169,-0.1878172606229782,1.831020474433899,0.001284739414184863,0.47107438016528924,2025-12-24 05:42:15,7.3e-05,24.476585427728835,75.572222894916
3591,2501,952,1312,1872,2070,2316,2875,0.17610333859920502,0.18116360902786255,1.4358256697321072,1.9663865546218486,-0.46481746435165405,0.00047728626862062227,0.17892317793827972,0.2112913429737091,1.3107836246490479,0.00013856110058436185,-0.3732983042751373,2025-12-25 05:12:48,0.002734,22.20949859081208,82.31730727750195
1412,1028,406,584,676,924,1459,1547,0.03340757265686989,0.013997938483953476,1.3735408560311284,1.6650246305418719,-0.41482967138290405,0.0010553078322741933,0.15737704918032788,0.39181286096572876,1.8891592025756836,0.0008238970490385997,-0.4519005161895824,2025-12-16 05:33:31,3e-06,19.832428639059476,77.3504771851175
2610,1686,368,588,794,1377,1923,2430,0.09771041572093964,0.09645749628543854,1.5480427046263345,2.157608695652174,-0.6322701573371887,0.00019206625149554353,0.21508379888268156,0.5074441432952881,2.043191909790039,0.000867636531595137,-0.610337972166998,2025-12-19 05:43:25,3.313013,20.463222863899098,73.84165781722017
