B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon,id,dist_to_infra_km
1887.0,1409.0,1280.0,1358.0,1370.0,1620.0,1880.0,1936.0,0.0063340025953948,-0.0268432814627885,1.339247693399574,1.0703125,-0.1630200296640396,0.0024545712353737,0.1450242718446601,0.1712038666009903,1.735126495361328,0.0008026022092646,-0.1754705525197328,2026-01-01 05:01:26,7.651374,26.226314719869432,86.55716920133649,784,0.06881088667943722
3054.0,2674.0,902.0,1196.0,1260.0,1634.0,2222.0,2504.0,0.1176165789365768,0.1324148029088974,1.1421091997008228,1.3968957871396896,-0.4371764659881592,0.0005925891060856,0.066340782122905,0.3304994702339172,2.043191909790039,0.0059103839493571,-0.3535135135135135,2025-12-14 04:51:17,12.088095,26.226314719869432,87.99447365592773,785,0.17039659016560005
1214.0,774.0,772.0,862.0,876.0,1212.0,1434.0,1484.0,-0.0381960421800613,-0.0819122418761253,1.5684754521963824,1.1347150259067358,-0.1695568412542343,0.0077618493239104,0.221327967806841,0.2576271295547485,1.6769877672195437,0.0031745963650089,-0.2651321398124467,2025-12-15 05:11:30,5.320009,26.21733156702824,84.58985872911475,786,0.03408060583068647
1785.0,1243.0,966.0,1128.0,1072.0,1358.0,1838.0,2257.0,-0.0601973682641983,-0.0420302487909793,1.4360418342719228,1.1097308488612836,-0.2255406826734542,0.0010063122484104,0.1789960369881109,0.3559627532958984,2.1972246170043945,0.0015024809031648,-0.3335302806499261,2025-12-15 05:11:30,5.320009,26.21733156702824,84.59884188195593,787,0.056713556225269426
1495.0,1144.0,1018.0,1174.0,1108.0,1282.0,1490.0,1622.0,-0.0070570283569395,0.0178693141788244,1.306818181818182,1.088408644400786,-0.1202697604894638,0.0026160175179806,0.1330049261083744,0.188278391957283,1.831020474433899,0.0036316111652368,-0.1602288984263233,2025-12-15 05:11:30,5.320009,26.21733156702824,84.60782503479713,788,0.10777233846338405
1836.0,1592.0,1072.0,1256.0,1322.0,1490.0,1641.0,1708.0,0.0636577978730201,0.0566070340573787,1.1532663316582914,1.2332089552238803,-0.1875808537006378,0.0013022970709983,0.0711785297549591,0.1273927390575409,1.6769877672195437,0.0016250928495116,-0.1524966261808367,2025-12-15 05:11:30,5.320009,26.21733156702824,84.8413870086682,789,0.07620655135179065
1708.0,1206.0,762.0,948.0,952.0,1190.0,1449.0,1514.0,0.0777957886457443,0.0663621351122856,1.4162520729684909,1.2493438320209973,-0.2861445844173431,0.0040217734564253,0.1722717913520933,0.227899432182312,1.889159202575684,0.0049225530845689,-0.2298943948009748,2025-12-15 05:11:30,5.320009,26.21733156702824,84.8503701615094,790,0.23931209293389638
1879.0,1311.0,808.0,1066.0,938.0,1430.0,1989.0,2304.0,-0.0497554391622543,-0.090369202196598,1.433257055682685,1.1608910891089108,-0.2760611176490783,0.0008029579741855,0.1780564263322884,0.4213448464870453,2.043191909790039,0.0045796125163367,-0.3673590504451038,2025-12-15 05:11:30,5.320009,26.21733156702824,84.8593533143506,791,0.11537952970496526
1952.0,1532.0,913.0,1072.0,1056.0,1372.0,1721.0,1691.0,0.0719885975122451,0.0339373722672462,1.2741514360313315,1.1566265060240963,-0.2910052835941314,0.0019886868857856,0.1205510907003444,0.2311612665653228,2.1972246170043945,0.0084596599764405,-0.2240318494390155,2025-12-15 05:11:30,5.320009,26.21733156702824,84.8683364671918,792,0.1420986165676652
1854.0,1398.0,996.0,1092.0,1242.0,1586.0,1969.0,2154.0,-0.0086455335840582,0.0235017016530036,1.3261802575107295,1.2469879518072289,-0.2586558163166046,0.0069485710528399,0.1402214022140221,0.268551230430603,1.889159202575684,0.0007427298391769,-0.3271719038817005,2025-12-15 05:11:30,5.320009,26.21733156702824,84.87731962003299,793,0.07794532757373063
2981.0,2958.0,1908.0,2218.0,2340.0,2463.0,2466.0,2496.0,0.0942930579185485,0.0981268584728241,1.0077755240027044,1.2264150943396226,-0.1467589884996414,0.0009092145404734,0.0038727058427344,0.0322580635547637,0.9368883371353148,4.02833597122474e-05,-0.0589732711073398,2025-12-15 05:11:30,5.320009,26.21733156702824,84.88630277287419,794,0.35731540844093745
1635.0,1024.0,1752.0,1784.0,1672.0,1954.0,2339.0,2552.0,-0.1309946179389953,-0.1344496756792068,1.5966796875,0.954337899543379,0.0435799956321716,0.0001676850874315,0.2297856336968785,0.2083333283662796,1.522955060005188,0.0002952182403032,-0.1771217712177121,2025-12-17 05:11:33,0.779909,26.21733156702824,85.35342672061634,795,0.38857869240639115
2753.0,2335.0,1262.0,1372.0,1356.0,1767.0,2196.0,2430.0,0.0534546859562397,0.0571458116173744,1.179014989293362,1.0744849445324882,-0.3347878754138946,0.0001134787502762,0.0821540880503144,0.2836767137050628,1.522955060005188,0.0004311746873354,-0.2782745923198316,2026-01-01 05:01:26,7.651374,26.21733156702824,86.06309579507077,796,0.16317129572899128
1744.0,1036.0,1210.0,1276.0,1136.0,1344.0,1908.0,2422.0,-0.1154791191220283,-0.0648410320281982,1.6833976833976834,0.9388429752066116,-0.1549668908119201,0.0009397300813068,0.2546762589928057,0.3614390194416046,2.043191909790039,0.0014328142030583,-0.3098972417522985,2026-01-01 05:01:26,7.651374,26.21733156702824,86.07207894791196,797,0.009452259370878239
1782.0,1179.0,426.0,600.0,500.0,972.0,1677.0,2392.0,-0.1050980389118194,-0.0173799339681863,1.5114503816793894,1.1737089201877935,-0.496221661567688,0.0031050472728541,0.2036474164133738,0.6542185544967651,1.735126495361328,0.012065356087703,-0.5989304812834224,2026-01-06 05:01:31,3.82021,26.21733156702824,86.15292732348271,798,0.028356778112634713
1568.0,1235.0,756.0,845.0,891.0,1235.0,1551.0,1378.0,0.0707598552107811,0.0124276895076036,1.2696356275303644,1.1785714285714286,-0.2996270060539245,0.0075199063105144,0.118801284338209,0.2146319895982742,1.6769877672195437,0.000594522470815,-0.239766081871345,2026-01-06 05:01:31,3.82021,26.21733156702824,86.5481860484953,799,0.07620655135179065
361.0,217.0,980.0,1252.0,1090.0,1063.0,761.0,742.0,-0.0854081287980079,-0.0865998566150665,1.663594470046083,1.1122448979591837,0.5523868799209595,0.0189579589280688,0.2491349480968858,-0.1899563372135162,2.043191909790039,0.0073870880744866,0.2557673019057171,2026-01-06 05:01:31,3.82021,26.21733156702824,86.55716920133649,800,0.24575874364283418
2859.0,2630.0,1958.0,2204.0,2086.0,2302.0,2785.0,3002.0,-0.0015143866185098,0.0164293516427278,1.0870722433460076,1.0653728294177731,-0.1293699443340301,0.0010079687558329,0.0417198032428493,0.1800314486026764,2.043191909790039,0.0023961863393601,-0.1532846715328467,2026-01-06 05:01:31,3.82021,26.21733156702824,86.56615235417769,801,0.9250184049476434
2246.0,1845.0,1160.0,1374.0,1420.0,1499.0,1704.0,1969.0,0.079028695821762,0.0721175670623779,1.2173441734417343,1.2241379310344829,-0.2408839762210846,0.00231966895445,0.0980200439990222,0.1619946956634521,1.831020474433899,0.0007113856007356,-0.1779838468441519,2025-12-15 05:11:30,5.320009,26.20834841418704,84.59884188195593,802,0.0
2731.0,2547.0,1632.0,1856.0,1904.0,2250.0,2303.0,2308.0,0.0810495615005493,0.0485830754041671,1.072241853160581,1.1666666666666667,-0.1907564848661422,0.0010203573993119,0.0348616900341038,0.0959164276719093,1.4270610809326172,0.0001426103441885,-0.1085494716618635,2026-01-06 05:11:53,0.468232,26.20834841418704,85.34444356777514,803,0.15241885518455875
1559.0,940.0,980.0,1184.0,968.0,1384.0,2219.0,2456.0,-0.1524400413036346,-0.1568749845027923,1.6585106382978725,0.9877551020408164,-0.1367116272449493,0.0004825183567417,0.2476990796318527,0.4345794320106506,2.043191909790039,0.0022519146879492,-0.3494505494505494,2026-01-06 05:11:53,0.468232,26.20834841418704,85.35342672061634,804,0.10440755765313531
2108.0,1675.0,1340.0,1562.0,1514.0,1746.0,2425.0,2670.0,-0.0508385747671127,-0.0741699934005737,1.258507462686567,1.129850746268657,-0.1487738490104675,0.0003179857987609,0.1144594237377742,0.276290625333786,1.889159202575684,0.0053757383319777,-0.2618147448015123,2026-01-06 05:11:53,0.468232,26.20834841418704,85.36240987345754,805,0.029891796800982223
2296.0,1855.0,656.0,950.0,986.0,1368.0,1734.0,1998.0,0.10579514503479,0.0824575051665306,1.2377358490566035,1.5030487804878048,-0.4146642088890075,0.001203796558666,0.1062394603709949,0.3391420841217041,1.889159202575684,0.0018302223779515,-0.355495251017639,2026-01-06 05:01:34,0.156612,26.20834841418704,86.05411264222957,806,0.20988213868351616
1889.0,1126.0,370.0,692.0,524.0,1039.0,2100.0,2361.0,-0.0618195943534374,-0.0972169265151023,1.677619893428064,1.4162162162162162,-0.4637737274169922,0.0006732791420633,0.2530679933665008,0.6367417573928833,1.735126495361328,0.0007424114805666,-0.5466754012446774,2026-01-06 05:01:34,0.156612,26.20834841418704,86.06309579507077,807,0.11382457108143461
2346.0,1947.0,821.0,995.0,1180.0,1485.0,1859.0,2159.0,0.0839225351810455,0.0718419104814529,1.2049306625577811,1.4372716199756397,-0.4043699502944946,0.0025796247166327,0.0929419986023759,0.2932015657424927,2.1972246170043945,0.0091591896932163,-0.3690551680405833,2026-01-06 05:01:34,0.156612,26.20834841418704,86.07207894791196,808,0.009452616124603871
1468.0,965.0,462.0,656.0,585.0,901.0,1574.0,2006.0,-0.0917938500642776,-0.061781782656908,1.5212435233160622,1.2662337662337662,-0.382297545671463,0.0014152555026427,0.2067406494040279,0.5484368801116943,1.889159202575684,0.0029232151830164,-0.507137490608565,2026-01-06 05:01:31,3.82021,26.20834841418704,86.14394417064152,809,0.087148814598509
1533.0,908.0,378.0,451.0,421.0,866.0,1649.0,1964.0,-0.0903165712952613,-0.1215328052639961,1.6883259911894273,1.1137566137566135,-0.5453628897666931,0.0017848572475615,0.2560426054895535,0.6469601392745972,1.889159202575684,0.0003587443074725,-0.6265010351966873,2026-01-06 05:01:31,3.82021,26.20834841418704,86.15292732348271,810,0.22862828277683808
1897.0,1108.0,403.0,656.0,498.0,962.0,2039.0,2294.0,-0.0593087188899517,-0.0997919663786888,1.7120938628158844,1.2357320099255582,-0.4860948026180267,0.0014949573526329,0.2625623960066556,0.643266499042511,1.6769877672195437,0.0016945021306359,-0.5552542372881356,2026-01-06 05:01:31,3.82021,26.20834841418704,86.16191047632391,811,0.2936403127861566
1466.0,1133.0,1664.0,1880.0,1814.0,1949.0,1951.0,2245.0,-0.087494783103466,-0.0338785983622074,1.293909973521624,1.0901442307692308,0.1237298250198364,0.0055580975384959,0.1281262023855329,0.1061837896704673,1.4270610809326172,0.0004272764903184,-0.0884848484848484,2026-01-06 05:01:31,3.82021,26.20834841418704,86.53920289565411,812,0.23631540311509677
466.0,275.0,1262.0,1452.0,1288.0,1233.0,854.0,776.0,-0.0748945176601409,-0.0885402411222457,1.6945454545454546,1.0206022187004755,0.5140771865844727,0.0002944344836872,0.2577597840755735,-0.2480620145797729,1.310783624649048,0.0001745561198877,0.3034111310592459,2026-01-06 05:01:31,3.82021,26.20834841418704,86.5481860484953,813,0.6150741118521237
2731.0,2177.0,764.0,933.0,1238.0,1436.0,1764.0,2244.0,0.137738287448883,0.1449932903051376,1.2544786403307304,1.6204188481675392,-0.4907205104827881,0.000273060802283,0.1128769356153219,0.2889144122600555,1.0986123085021973,0.0001363277488229,-0.4126534466477809,2026-01-06 05:01:31,3.82021,26.20834841418704,86.55716920133649,814,1.0591149136780986
420.0,278.0,1212.0,1282.0,1330.0,1254.0,927.0,907.0,-0.0953734815120697,-0.0933278873562812,1.5107913669064748,1.0973597359735974,0.5064629912376404,0.0011683958368509,0.2034383954154728,-0.18909253180027,1.889159202575684,0.0012690689043817,0.1713111009593421,2026-01-06 05:01:31,3.82021,26.20834841418704,86.56615235417769,815,1.3714439766762254
2350.0,2042.0,1506.0,1628.0,1610.0,1836.0,1852.0,1808.0,0.088809460401535,0.076931394636631,1.1508325171400589,1.0690571049136786,-0.1814982444047927,0.0006173256816879,0.070127504553734,0.0579286143183708,1.0608569383621216,7.4841511308852e-05,-0.0523864959254947,2026-01-06 05:01:31,3.82021,26.20834841418704,86.57513550701889,816,0.6637055984272447
2543.0,1714.0,593.0,825.0,822.0,1199.0,2192.0,2662.0,0.0166163146495819,0.0004707357147708,1.4836639439906651,1.386172006745363,-0.5100950002670288,0.0031342295401339,0.1947380784590087,0.5281285643577576,2.1972246170043945,0.0155641765513645,-0.526813880126183,2025-12-14 04:51:17,12.088095,26.20834841418704,87.97650735024534,817,0.06616831287222709
2048.0,1302.0,366.0,634.0,828.0,1191.0,1721.0,2127.0,0.0713354423642158,0.0689802467823028,1.5729646697388633,2.262295081967213,-0.5272185206413269,0.0020890828421396,0.2226865671641791,0.4395939111709595,2.043191909790039,0.0022074756377345,-0.5407461064831582,2026-01-06 05:11:58,0.140816,26.199365261345847,84.89528592571538,818,0.4160382123324594
1485.0,1238.0,1556.0,1696.0,1706.0,1882.0,1555.0,1250.0,0.0641987696290016,0.0057935817167162,1.1995153473344102,1.0964010282776349,0.0663313418626785,0.0230850294172629,0.0907087770840984,-0.154262512922287,2.1972246170043945,0.011503625588494,0.1513917175831636,2026-01-06 05:11:58,0.140816,26.199365261345847,84.90426907855658,819,1.1234729995742667
1580.0,933.0,775.0,1050.0,893.0,1443.0,2501.0,2812.0,-0.1838283836841583,-0.172193631529808,1.6934619506966777,1.152258064516129,-0.2015209197998047,0.0004530116667879,0.2574612017508953,0.5179487466812134,1.735126495361328,0.0010179469878105,-0.4562402900051787,2026-01-06 05:11:53,0.468232,26.199365261345847,85.33546041493395,820,0.20052783645356828
2222.0,1668.0,1134.0,1354.0,1254.0,1748.0,2112.0,2490.0,-0.0208450704813003,-0.0239915456622838,1.3321342925659472,1.1058201058201058,-0.2427293062210083,0.0013909751502953,0.1424164524421594,0.3301281929016113,2.043191909790039,0.0020337713852829,-0.295525494276795,2026-01-06 05:11:53,0.468232,26.199365261345847,85.34444356777514,821,0.0
1990.0,1250.0,856.0,1234.0,978.0,1619.0,2918.0,2928.0,-0.1208530813455581,-0.1346136927604675,1.592,1.1425233644859814,-0.2344913184642791,0.0001886579100307,0.228395061728395,0.4992319643497467,1.735126495361328,0.0017440979556455,-0.407015857760692,2026-01-06 05:11:53,0.468232,26.199365261345847,85.35342672061634,822,0.1892956341005745
1917.0,1326.0,1028.0,1352.0,1248.0,1630.0,2286.0,2490.0,-0.0528205893933773,-0.0386170819401741,1.445701357466063,1.2140077821011672,-0.1728357225656509,0.0004991507461724,0.1822386679000925,0.3322632312774658,1.522955060005188,0.0003202268798683,-0.2961998958875586,2026-01-06 05:11:53,0.468232,26.199365261345847,85.36240987345754,823,0.2944111667453701
2305.0,1751.0,1070.0,1318.0,1376.0,1678.0,2516.0,2932.0,-0.0417805537581443,-0.0475584529340267,1.3163906339234723,1.285981308411215,-0.2724261581897735,0.0008373230832141,0.1365877712031558,0.3611885011196136,2.043191909790039,0.0033702344616038,-0.3797647058823529,2026-01-06 05:11:53,0.468232,26.199365261345847,85.37139302629873,824,0.0
1599.0,813.0,500.0,629.0,500.0,861.0,1802.0,2348.0,-0.1514048874378204,-0.1553823351860046,1.966789667896679,1.0,-0.4353680312633514,0.0004503643983428,0.3258706467661691,0.648876428604126,1.6769877672195437,0.0002350515477585,-0.5774269398723547,2026-01-06 05:01:34,0.156612,26.199365261345847,86.04512948938837,825,0.047264864324328366
2428.0,1760.0,852.0,1244.0,1270.0,1631.0,2062.0,2336.0,0.0740633159875869,0.0673435851931572,1.3795454545454546,1.4906103286384975,-0.3224400877952575,0.0006221136233624,0.1595033428844317,0.2956184148788452,1.735126495361328,0.0003732356690986,-0.3050279329608938,2026-01-06 05:01:34,0.156612,26.199365261345847,86.05411264222957,826,0.27413621308110453
2863.0,2418.0,1214.0,1504.0,1538.0,1900.0,2419.0,2718.0,0.0562822520732879,0.0278857983648777,1.184036393713813,1.2668863261943988,-0.3111976087093353,0.0007032057309954,0.0842643438742662,0.2772556245326996,2.1972246170043945,0.0089921214757372,-0.2875414495499763,2026-01-06 05:01:34,0.156612,26.199365261345847,86.06309579507077,827,0.29365139472587337
2160.0,1262.0,600.0,886.0,750.0,1270.0,2814.0,3540.0,-0.1744680851697921,-0.1435917168855667,1.711568938193344,1.25,-0.4182534515857696,0.0025771535881133,0.2624196376388077,0.6503496766090393,1.889159202575684,0.0025309432824577,-0.5996384997740624,2026-01-06 05:01:34,0.156612,26.199365261345847,86.07207894791196,828,0.09869193412961191
1577.0,838.0,175.0,432.0,344.0,783.0,1916.0,2069.0,-0.0775510221719741,-0.1638754457235336,1.881861575178997,1.9657142857142855,-0.5699352622032166,0.0013808275624057,0.3060041407867495,0.714877724647522,1.735126495361328,0.001082738384237,-0.6545381847261096,2026-01-06 05:01:34,0.156612,26.199365261345847,86.08106210075316,829,0.0779512111958775
1569.0,889.0,446.0,545.0,540.0,964.0,1888.0,2057.0,-0.0854293182492256,-0.0960961803793907,1.764904386951631,1.210762331838565,-0.4843897819519043,0.0017509969849199,0.2766476810414972,0.5841355323791504,1.889159202575684,0.0007430812363375,-0.5810914681014604,2026-01-06 05:01:31,3.82021,26.199365261345847,86.13496101780032,830,0.5380726484293669
2180.0,1769.0,728.0,778.0,1050.0,1388.0,1669.0,2135.0,0.0602330528199672,0.0537305884063243,1.2323346523459582,1.4423076923076923,-0.473968893289566,0.002451132241119,0.1040769815143074,0.340659350156784,2.043191909790039,0.0072708721559045,-0.4658427737727428,2026-01-06 05:01:31,3.82021,26.199365261345847,86.14394417064152,831,0.0
212.0,133.0,588.0,854.0,576.0,720.0,287.0,283.0,-0.0500301383435726,-0.0223903097212314,1.593984962406015,0.979591836734694,0.602251410484314,0.0001614981989441,0.2289855072463768,-0.3410942852497101,2.043191909790039,0.002619300638842,0.5021987686895338,2026-01-06 05:01:31,3.82021,26.199365261345847,86.15292732348271,832,0.17015351156758213
1975.0,1419.0,750.0,932.0,1044.0,1226.0,1717.0,1788.0,0.0865574926137924,0.0882531180977821,1.3918252290345314,1.392,-0.3587891161441803,0.003658382096059,0.1638185032410135,0.2627118527889251,2.1972246170043945,0.005659029229207,-0.3147058823529411,2026-01-06 05:01:31,3.82021,26.199365261345847,86.16191047632391,833,0.047264864324328366
2189.0,1540.0,576.0,730.0,855.0,1257.0,1538.0,1770.0,0.129499077796936,0.1089711785316467,1.4214285714285717,1.484375,-0.4998286962509155,0.0008997691320908,0.1740412979351032,0.3485714197158813,2.1972246170043945,0.0030819244208133,-0.416,2026-01-06 05:01:31,3.82021,26.199365261345847,86.1708936291651,834,0.2752747249464359
2253.0,1651.0,903.0,1092.0,1212.0,1546.0,1866.0,2237.0,0.0492051467299461,0.0637440383434295,1.3646274984857665,1.3421926910299002,-0.3470852077007293,0.0005628993421246,0.1542008196721311,0.2971875965595245,1.889159202575684,0.0003502481249282,-0.3439471312706518,2026-01-06 05:01:31,3.82021,26.199365261345847,86.5481860484953,835,0.7996566941261066
2172.0,1293.0,652.0,727.0,936.0,1285.0,1792.0,2140.0,0.0535593219101429,0.0537620075047016,1.679814385150812,1.4355828220858895,-0.4984477460384369,0.0004395068367029,0.2536796536796536,0.3914174139499664,1.5810937881469729,0.0004590540066221,-0.492849668643181,2026-01-06 05:01:31,3.82021,26.199365261345847,86.55716920133649,836,1.295091781928043
1772.0,1363.0,1130.0,1300.0,1252.0,1558.0,1640.0,1711.0,0.031202046200633,0.024441260844469,1.3000733675715337,1.1079646017699114,-0.1536458283662796,0.0002550618258117,0.1304625199362041,0.1549105644226074,1.214889645576477,7.196875906236484e-05,-0.1364995018266356,2026-01-06 05:01:31,3.82021,26.199365261345847,86.56615235417769,837,0.6751434723181483
3280.0,2654.0,768.0,958.0,1148.0,1467.0,1699.0,1968.0,0.2361809015274047,0.2291600555181503,1.2358703843255463,1.4947916666666667,-0.5478999614715576,4.1381473797051806e-05,0.1054937647455342,0.2631579041481018,1.214889645576477,5.315381223860685e-05,-0.3451811346548188,2025-12-14 04:51:17,12.088095,26.199365261345847,87.96752419740415,838,0.40658773662051156
2864.0,2362.0,843.0,1156.0,1068.0,1528.0,2473.0,2670.0,0.0562793835997581,0.0259726047515869,1.212531752751905,1.2669039145907472,-0.4248756170272827,0.0046879331065106,0.0960581706850363,0.4285714328289032,2.043191909790039,0.0111684947622906,-0.3957135389440669,2025-12-14 04:51:17,12.088095,26.199365261345847,87.97650735024534,839,0.29365139472587337
186.0,149.0,768.0,978.0,850.0,738.0,343.0,310.0,-0.0198675505816936,-0.0303254276514053,1.248322147651007,1.1067708333333333,0.6804123520851135,0.0003496161334922,0.1104477611940298,-0.4655172526836395,0.9950270056724548,3.942154975749506e-05,0.5186335403726708,2025-12-14 04:51:17,12.088095,26.199365261345847,87.98549050308654,840,0.16750710593566004
2301.0,1847.0,1060.0,1490.0,1466.0,1804.0,2730.0,3021.0,-0.0400101952254772,-0.0541500970721244,1.2458040064970222,1.3830188679245283,-0.2139277309179306,0.0013592706023852,0.109450337512054,0.3465567231178283,2.043191909790039,0.0019724440138888,-0.3393925958767457,2026-01-06 05:11:58,0.140816,26.19038210850465,84.88630277287419,841,0.009453329591665168
1732.0,1257.0,484.0,822.0,838.0,1302.0,1807.0,1975.0,0.0220719818025827,0.0421925671398639,1.3778838504375497,1.7314049586776858,-0.3563038408756256,0.0022178561298943,0.158916025426564,0.4041948020458221,1.889159202575684,0.0006989852182373,-0.4122273864855202,2026-01-06 05:11:58,0.140816,26.19038210850465,84.89528592571538,842,0.056719977549991016
3490.0,3397.0,2642.0,2994.0,2964.0,3143.0,2984.0,3064.0,0.0615131594240665,0.0631739944219589,1.0273770974389167,1.1218773656320968,-0.0764959901571273,7.885160651608751e-05,0.0135037026281399,0.0165892504155635,1.0608569383621216,6.189084655397603e-05,-0.0115549686365137,2026-01-06 05:11:58,0.140816,26.19038210850465,84.90426907855658,843,0.7677593663848269
2266.0,1997.0,957.0,1302.0,1386.0,1731.0,1987.0,2072.0,0.0932495146989822,0.0945967733860015,1.1347020530796197,1.4482758620689655,-0.2701793611049652,0.0002666326752598,0.0631011025099695,0.198380559682846,1.1490596532821655,0.0001647353758893,-0.2282157676348547,2026-01-06 05:11:58,0.140816,26.19038210850465,84.91325223139778,844,1.7067383789721822
1540.0,895.0,876.0,1154.0,990.0,1402.0,2209.0,2462.0,-0.1376959830522537,-0.1559058278799057,1.7206703910614525,1.13013698630137,-0.1432813704013824,0.0002680580165878,0.2648870636550308,0.4264194667339325,1.889159202575684,0.0006033469604092,-0.3617256637168141,2026-01-06 05:11:53,0.468232,26.19038210850465,85.33546041493395,845,0.24741731275827658
1721.0,955.0,692.0,934.0,906.0,1360.0,2592.0,3140.0,-0.1865613907575607,-0.1688982099294662,1.8020942408376963,1.3092485549132948,-0.2964218556880951,0.0005701416515493,0.2862481315396114,0.5521502494812012,1.889159202575684,0.0017547591453729,-0.5414825724104074,2026-01-06 05:11:53,0.468232,26.19038210850465,85.34444356777514,846,0.05978810596386286
1721.0,1241.0,1190.0,1404.0,1436.0,1564.0,1732.0,2058.0,-0.014207649976015,0.0055954470299184,1.386784850926672,1.2067226890756302,-0.1014399975538253,0.0015236429808103,0.1620526671168129,0.1780194640159607,2.1972246170043945,0.006008780149185,-0.1889081455805892,2026-01-06 05:11:53,0.468232,26.19038210850465,85.35342672061634,847,0.5701071010089145
1962.0,1330.0,878.0,1332.0,1070.0,1540.0,2520.0,2662.0,-0.0772976279258728,-0.084806427359581,1.475187969924812,1.2186788154897494,-0.1912568360567093,0.0002883293035346,0.1919805589307412,0.426580935716629,1.6769877672195437,0.0002911420453998,-0.3329994992488733,2026-01-06 05:11:53,0.468232,26.19038210850465,85.36240987345754,848,0.5024513598762003
1907.0,1132.0,920.0,1116.0,860.0,1469.0,2926.0,3620.0,-0.2426440417766571,-0.2098843455314636,1.6846289752650176,0.9347826086956522,-0.2616606056690216,7.529956600619651e-05,0.2550180980585719,0.6160714030265808,2.1972246170043945,0.0020380402360405,-0.5287162162162162,2026-01-06 05:11:53,0.468232,26.19038210850465,85.37139302629873,849,0.31210307592497555
1841.0,1036.0,1013.0,1232.0,974.0,1523.0,2869.0,3276.0,-0.2074887454509735,-0.2153428494930267,1.777027027027027,0.9615004935834156,-0.1981776803731918,0.0002189627100357,0.2798053527980535,0.5416470766067505,2.043191909790039,0.0015395891555666,-0.453416149068323,2026-01-06 05:01:34,0.156612,26.19038210850465,85.38037617913993,850,0.17936431789158858
2199.0,1567.0,500.0,758.0,906.0,1214.0,1696.0,2031.0,0.1018452793359756,0.0858283713459968,1.4033184428844927,1.812,-0.487318217754364,0.0008784534872807,0.1678173127987254,0.3830439150333404,1.889159202575684,0.0004616574880023,-0.4564359985657942,2026-01-06 05:01:34,0.156612,26.19038210850465,86.05411264222957,851,0.13234661428331237
2722.0,1843.0,580.0,992.0,968.0,1525.0,2633.0,3124.0,-0.0018934271065518,-0.024335503578186,1.4769397721106892,1.668965517241379,-0.4658050537109375,0.0005473471160111,0.192552026286966,0.5268816947937012,1.6769877672195437,0.0010747080127626,-0.5179786200194364,2026-01-06 05:01:34,0.156612,26.19038210850465,86.06309579507077,852,0.18572845765337037
2656.0,2095.0,915.0,1168.0,1342.0,1530.0,1854.0,2172.0,0.1285815089941024,0.1303234845399856,1.267780429594272,1.4666666666666666,-0.3891213536262512,0.00100945454181,0.1180804041254472,0.2361980676651001,1.522955060005188,0.0016101513423415,-0.3005988023952096,2026-01-06 05:01:34,0.156612,26.19038210850465,86.07207894791196,853,0.460018872213922
2074.0,1592.0,374.0,564.0,600.0,1254.0,1704.0,2024.0,0.0544164031744003,0.0602783411741256,1.3027638190954771,1.60427807486631,-0.5724033117294312,0.0090174293914292,0.1314784506273868,0.542682945728302,1.735126495361328,0.0111892735388859,-0.5641421947449768,2026-01-06 05:01:31,3.82021,26.19038210850465,86.14394417064152,854,0.034084464566609816
2307.0,1936.0,516.0,742.0,954.0,1212.0,1435.0,1644.0,0.2030990570783615,0.1893206387758255,1.1916322314049588,1.848837209302325,-0.5132830142974854,0.0009937728866617,0.0874381333961819,0.2655889093875885,1.735126495361328,0.0025268661103779,-0.3780385582564962,2026-01-06 05:01:31,3.82021,26.19038210850465,86.15292732348271,855,0.27560955047558583
1199.0,723.0,454.0,865.0,713.0,1030.0,1530.0,1417.0,0.010837959125638,-0.0487580262124538,1.6583679114799448,1.5704845814977977,-0.1618217080831527,0.0556225399252144,0.2476586888657648,0.3305164277553558,2.1972246170043945,0.0603170630375834,-0.2418930762489044,2026-01-06 05:01:31,3.82021,26.19038210850465,86.16191047632391,856,0.034084464566609816
3615.0,3867.0,1786.0,2020.0,2176.0,2544.0,2552.0,2508.0,0.148438274860382,0.1175480410456657,0.934833204034135,1.2183650615901456,-0.2830523550510406,0.000621879387275,-0.0336808340016038,0.0708795934915542,1.735126495361328,0.0002791984537966,-0.107773851590106,2026-01-06 05:01:31,3.82021,26.19038210850465,86.55716920133649,857,0.7694452822925889
3940.0,4039.0,1432.0,1768.0,2056.0,2356.0,2567.0,2588.0,0.1972843408584594,0.1893033534288406,0.9754889824213916,1.4357541899441342,-0.3805185556411743,0.0002663193367801,-0.0124075698709111,0.1145564168691635,1.4270610809326172,9.686790585380602e-05,-0.1882460973370064,2025-12-14 04:51:17,12.088095,26.19038210850465,87.95854104456295,858,0.2009805439504801
2085.0,1621.0,714.0,820.0,796.0,1091.0,1677.0,2116.0,0.0089301345869898,0.0080526275560259,1.286243059839605,1.1148459383753502,-0.4354560971260071,0.0023021493574499,0.1252023745277927,0.4532966911792755,2.043191909790039,0.015842680564693,-0.44141689373297,2025-12-14 04:51:17,12.088095,26.19038210850465,87.96752419740415,859,0.009453329591665168
