B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon
3029.0,2320.0,905.0,1110.0,1340.0,1543.0,2138.0,2820.0,0.07956510782241821,0.07047565281391144,1.305603448275862,1.4806629834254144,-0.463638573884964,0.0009251028928911609,0.13254813983922228,0.35576921701431274,2.043191909790039,0.007714731444460653,-0.4351145038167939,2025-12-04 04:51:30,0.07536,25.372915199955887,87.76091168205666
2909.0,2663.0,941.0,1186.0,1330.0,1522.0,1650.0,1744.0,0.22443674504756927,0.23827259242534637,1.0923770184003003,1.4133900106269925,-0.4207570254802704,0.0008264581171661215,0.04414931801866475,0.1346779465675354,1.522955060005188,0.00043502147516754876,-0.19044368600682593,2025-12-04 04:51:30,0.07536,25.372915199955887,87.76989483489785
2914.0,2605.0,825.0,1474.0,1898.0,2354.0,2074.0,2308.0,0.21132788062095642,0.16821441054344177,1.1186180422264875,2.3006060606060608,-0.32816773653030396,0.006715062745185173,0.0559884036963218,0.09747979044914246,1.4648163318634033,0.0007929202990421292,-0.22051824431517716,2026-01-06 05:11:58,0.139051,25.36393204711469,84.73358917457386
404.0,265.0,646.0,1080.0,1236.0,1194.0,815.0,906.0,0.027568921446800232,0.1285059154033661,1.5245283018867926,1.9133126934984521,0.45552560687065125,0.04481509147319126,0.2077727952167414,-0.15406163036823273,2.043191909790039,0.008023767649283278,0.08761329305135952,2026-01-06 05:11:58,0.139051,25.36393204711469,84.74257232741506
1887.0,1584.0,828.0,976.0,1340.0,1575.0,1703.0,1839.0,0.0950118750333786,0.10992380231618881,1.191287878787879,1.6183574879227054,-0.31819769740104675,0.0017039967205342535,0.08729472774416594,0.15696759521961212,1.7351264953613281,0.0007725358213588391,-0.30657193605683836,2026-01-06 05:01:34,0.156612,25.36393204711469,85.9912305723412
1935.0,1569.0,1042.0,1252.0,1326.0,1693.0,1858.0,1948.0,0.043353062123060226,0.08056283742189407,1.2332695984703632,1.272552783109405,-0.21430812776088715,0.0012340415787958944,0.10445205479452055,0.18998166918754578,1.522955060005188,0.0004020303269971986,-0.2175,2026-01-06 05:01:34,0.156612,25.36393204711469,86.00021372518239
247.0,162.0,952.0,1280.0,1122.0,1173.0,490.0,498.0,-0.028733594343066216,-0.026194067671895027,1.5246913580246915,1.1785714285714286,0.6764898300170898,0.00011374789977717607,0.2078239608801956,-0.385185182094574,1.2730283737182617,0.00012346060788104296,0.4398200224971879,2026-01-06 05:01:34,0.156612,25.36393204711469,86.00919687802359
1967.0,1759.0,1538.0,1778.0,1932.0,2172.0,1894.0,1920.0,0.05994291231036186,0.07684528827667236,1.1182490051165435,1.2561768530559168,-0.05046728998422623,0.012166028051626495,0.055823939881910895,-0.0031152646988630295,1.6769877672195435,0.001434318517318839,-0.03839913466738778,2026-01-06 05:01:34,0.156612,25.36393204711469,86.01818003086478
1815.0,947.0,250.0,780.0,624.0,1212.0,3412.0,3760.0,-0.2436036616563797,-0.2867991030216217,1.9165786694825766,2.496,-0.3988439440727234,0.0004487802263009044,0.3142650253439537,0.7153284549713135,2.043191909790039,0.0013421479988203879,-0.6563876651982379,2026-01-06 05:01:34,0.156612,25.36393204711469,86.02716318370598
1730.0,858.0,350.0,667.0,490.0,1025.0,2972.0,4113.0,-0.3356277048587799,-0.3137030005455017,2.016317016317016,1.4,-0.4434710144996643,0.0010576486133726279,0.3369397217928903,0.7870953679084778,1.7351264953613281,0.0009070656971599749,-0.7209205020920502,2026-01-06 05:01:34,0.156612,25.36393204711469,86.03614633654718
2138.0,1524.0,986.0,1374.0,1204.0,1727.0,3090.0,3296.0,-0.12329486012458801,-0.14907898008823395,1.4028871391076116,1.2210953346855984,-0.21753986179828644,0.0005873816791560257,0.16766794101583835,0.46488890051841736,1.8891592025756836,0.0015575280427138811,-0.4115631691648822,2026-01-06 05:01:31,3.82021,25.36393204711469,86.15292732348271
522.0,315.0,1180.0,1484.0,1262.0,1299.0,931.0,950.0,-0.08840060979127884,-0.07013892382383347,1.6571428571428573,1.0694915254237287,0.47956132888793945,7.898524199953825e-05,0.24731182795698925,-0.14104881882667542,1.5810937881469727,0.0002868253662598124,0.21939194741166804,2026-01-06 05:01:31,3.82021,25.36393204711469,86.44937136724215
414.0,252.0,1248.0,1504.0,1488.0,1603.0,1052.0,994.0,-0.08204632997512817,-0.07673629373311996,1.6428571428571428,1.1923076923076923,0.5683003067970276,0.00012207258110831355,0.24324324324324326,-0.19903303682804108,1.522955060005188,0.00026547764811584655,0.20416333066453163,2026-01-06 05:01:31,3.82021,25.36393204711469,86.45835452008335
1908.0,1384.0,902.0,1058.0,1200.0,1565.0,1986.0,2320.0,-0.018009478226304054,-0.0014446484856307507,1.3786127167630058,1.3303769401330376,-0.28658124804496765,0.0014219232561984614,0.1591737545565006,0.3181818127632141,2.1972246170043945,0.004628560192298909,-0.37359384251036115,2026-01-06 05:01:31,3.82021,25.36393204711469,86.46733767292454
1866.0,1559.0,1034.0,1042.0,1280.0,1551.0,1868.0,1904.0,0.03418803587555885,0.002239620080217719,1.1969211032713278,1.2379110251450678,-0.283356249332428,0.001994996168875502,0.08963503649635036,0.19597989320755005,1.8891592025756836,0.0014245680035697582,-0.2926001357773252,2026-01-06 05:01:31,3.82021,25.36393204711469,86.47632082576574
2058.0,1541.0,1008.0,1078.0,1208.0,1558.0,2025.0,2304.0,-0.00699300691485405,-0.015155471861362457,1.3354964308890331,1.1984126984126984,-0.3125,0.0007520655883606188,0.14365101417060294,0.31207290291786194,1.2730283737182617,0.0010041504938954986,-0.3625073920756949,2026-01-06 05:01:31,3.82021,25.36393204711469,86.48530397860694
1714.0,901.0,490.0,858.0,580.0,1248.0,3670.0,4548.0,-0.3742498755455017,-0.34855806827545166,1.902330743618202,1.183673469387755,-0.33281493186950684,0.0003321142640891524,0.31089866156787765,0.7737909555435181,2.1972246170043945,0.0020085887533365624,-0.6825749167591565,2026-01-06 05:01:31,3.82021,25.36393204711469,86.52123658997172
2256.0,2078.0,838.0,1058.0,1226.0,1509.0,1839.0,2060.0,0.09153605252504349,0.07182887941598892,1.0856592877767084,1.4630071599045347,-0.3614966869354248,0.001193920298966194,0.04107060452238117,0.2538040280342102,2.043191909790039,0.005641554464258131,-0.32135984605516354,2026-01-06 05:01:31,3.82021,25.36393204711469,86.53021974281292
1798.0,1426.0,995.0,1272.0,1198.0,1587.0,2071.0,2174.0,-0.02806163765490055,-0.03510745242238045,1.2608695652173914,1.2040201005025126,-0.17133550345897675,0.00010394324486822587,0.11538461538461539,0.2894424796104431,2.1972246170043945,0.001456001187937798,-0.2617527568195009,2026-01-06 05:01:31,3.82021,25.36393204711469,86.53920289565411
333.0,209.0,1222.0,1502.0,1344.0,1464.0,867.0,780.0,-0.08833922445774078,-0.09468089789152145,1.5933014354066986,1.099836333878887,0.6370572447776794,7.06823572622639e-05,0.22878228782287824,-0.26553672552108765,1.3107836246490479,0.0001153971714995292,0.31638913234005256,2026-01-06 05:01:31,3.82021,25.36393204711469,86.5481860484953
4166.0,4080.0,3024.0,3364.0,3692.0,3765.0,3563.0,3724.0,0.07599616795778275,0.08267544209957123,1.021078431372549,1.220899470899471,-0.1065073013305664,7.052021803879056e-05,0.01042929905408683,0.004314994439482689,0.8486855626106262,3.612634120587211e-05,-0.050790067720090294,2026-01-06 05:01:31,3.82021,25.36393204711469,86.55716920133649
1963.0,1037.0,522.0,916.0,656.0,1391.0,3677.0,4320.0,-0.29794934391975403,-0.24589112401008606,1.892960462873674,1.2567049808429118,-0.36366793513298035,0.000586530092274372,0.30866666666666664,0.7363343834877014,1.8891592025756836,0.003723277673502581,-0.6501145912910619,2026-01-06 05:01:31,3.82021,25.36393204711469,86.56615235417769
2003.0,1191.0,702.0,1152.0,994.0,1577.0,2823.0,3220.0,-0.13368983566761017,-0.13019631803035736,1.6817800167926114,1.415954415954416,-0.2697305977344513,0.00015977091023550779,0.2542266750156543,0.5282391905784607,1.7351264953613281,0.0012726856862010669,-0.4730100640439158,2026-01-06 05:01:31,3.82021,25.36393204711469,86.57513550701889
2198.0,1916.0,1162.0,1406.0,1480.0,1840.0,2237.0,2436.0,0.010995051823556423,0.014157912693917751,1.1471816283924843,1.2736660929432013,-0.21975582838058472,0.00014918661790861186,0.06854642683519689,0.24412666261196136,1.522955060005188,0.0014054910270206629,-0.2680895366996356,2026-01-06 05:01:31,3.82021,25.36393204711469,86.58411865986008
2028.0,1258.0,838.0,1250.0,980.0,1475.0,3124.0,3448.0,-0.17521250247955322,-0.19049464166164398,1.6120826709062004,1.1694510739856803,-0.2373398393392563,0.00015598820772459257,0.23432744978697503,0.5573622584342957,1.831020474433899,0.0008155867153185367,-0.4678586632609621,2026-01-06 05:01:31,3.82021,25.36393204711469,86.59310181270128
1971.0,1132.0,796.0,1034.0,827.0,1366.0,3285.0,3876.0,-0.25087013840675354,-0.24404485523700714,1.7411660777385158,1.0389447236180904,-0.3118136525154114,0.0002834964886062854,0.2703834998388656,0.648309588432312,2.1972246170043945,0.0012735974384302394,-0.5788187372708757,2026-01-06 05:01:31,3.82021,25.36393204711469,86.60208496554247
