id,shap_B11,shap_B12,shap_B2,shap_B3,shap_B4,shap_B5,shap_B6,shap_B8,shap_BSI,shap_BSI_Mean,shap_Clay_Ratio,shap_Iron_Ratio,shap_MNDWI,shap_MNDWI_Variance,shap_NDTI,shap_NDVI,shap_NDVI_Entropy,shap_NDVI_Variance,shap_NDWI,shap_dist_to_road_km
4123,0.32509038,-0.015406582,0.21206245,0.16966505,0.18926899,-0.13358869,0.40617207,0.28198886,0.025392214,-0.08791816,-1.4153421,-0.36597013,0.114283755,0.18695347,-0.37184885,0.54832155,0.23678108,0.34658495,0.43470562,-1.7735772
4124,-0.40753424,-0.35177428,0.16135295,0.07468399,0.07135303,-0.22216628,-0.28781074,-0.5711321,-0.24943909,-0.042213276,-1.1866637,-0.3785536,0.14679709,-0.06805352,-0.41866598,-0.87468624,0.0227081,-0.014943248,-0.718433,-0.24472922
4125,-0.38150844,-0.17332447,-0.17446563,-1.1625229,0.028501892,-0.09201426,-0.28941014,-0.56916887,-0.37723804,-0.13629793,-1.1155244,-0.28644025,-0.24415883,0.016158339,-0.35172096,-0.6309015,-0.0056609907,0.27337897,-0.6772228,-0.21987067
4126,-0.40397024,-0.36807522,0.09627707,0.089350596,0.041267954,-0.22710599,-0.45791838,0.035648834,0.07111324,0.039750718,0.7612583,0.3147706,0.2677864,0.1049741,0.26959658,-0.837188,0.22842833,0.09024619,0.04788066,-0.3139942
4127,-0.3826621,-0.16651307,0.072787136,0.064276524,0.17843468,-0.053496424,-0.31326547,-0.70991653,-0.37327936,-0.1904998,-1.1318233,-0.33066115,0.08779575,-0.41027224,-0.3339731,-0.7504635,-0.22784616,-0.29773888,-0.6961692,-0.8763807
4128,-0.3805572,-0.33575422,0.033387598,0.72860867,-0.1778938,0.074408665,-0.26190466,-0.040484805,-0.13073003,0.10011805,-0.596073,-0.53947186,0.12967728,-0.42873597,-0.3868188,-1.0112381,0.016707633,0.40312335,0.0203043,-1.4462041
4129,-0.28940377,-0.352524,-0.01636912,0.7341002,0.13866386,0.19095437,-0.30350143,-0.70875335,-0.1279574,0.065146774,-0.056128293,-0.5500195,0.1513633,0.002253973,-0.0001062653,-0.75513905,0.06419062,-0.30121782,-0.17742892,-1.1097915
4130,-0.3667056,-0.1559104,-0.015108688,0.30724025,0.012893805,-0.04232998,-0.3240617,-0.72067046,-0.39145225,-0.2426684,-1.0451685,-0.16526219,0.15140584,-0.38405734,-0.38568187,-0.73745614,0.23222378,0.30112946,-0.69589794,0.6379378
4131,-0.36641955,-0.16870934,0.061081994,0.032546308,0.087402835,-0.06059856,-0.40892577,-0.32709837,-0.032674648,0.2342783,-1.0838774,-0.45408118,0.0656321,-0.41927978,-0.40959573,-0.8723363,0.22251274,-0.23060592,-0.7191731,-0.27067068
4132,-0.26298144,0.17090656,0.063191876,0.87736934,-0.21109073,0.24714293,-0.38248813,0.07769568,0.06881574,0.03743455,0.8478194,0.006377862,0.24015154,-0.3988914,0.29054734,0.56979454,0.06882286,0.06849847,-0.015485659,-0.91789275
4133,-0.0961889,0.14348918,-0.07942431,0.31754568,0.032747127,0.18142128,-0.24228455,-0.6754241,-0.46104977,-0.068610854,0.13003264,-0.41449007,-0.045221798,0.14349873,0.059440404,-0.64987063,0.2254761,0.26359782,-0.38227832,0.6337672
4134,-0.25657275,-0.3208834,0.066745535,0.26592207,0.02894856,-0.0608833,-0.2428356,-0.669997,-0.09602353,0.1697668,-0.24029836,-0.42485613,0.15564917,-0.4406829,-0.12327222,-0.7790827,-0.23946604,-0.47235125,-0.59134895,-0.8439374
4135,0.32523525,0.3226683,0.15876265,0.7828064,0.14637008,0.07249144,0.45824957,0.41622737,0.05200001,0.11021008,-1.3427051,-0.08501941,0.09544501,-0.13460942,-0.45432526,0.72105664,-0.18269277,0.053704105,0.49534202,0.32727116
4136,-0.41849145,-0.12213906,0.073557645,0.08111273,0.15734597,-0.059495986,-0.28803086,-0.6724127,-0.38223818,-0.18388449,-1.1026759,-0.33545783,0.10340321,-0.04021844,-0.36680058,-0.7824162,0.21644981,0.29986617,-0.7293896,-0.24544346
4137,-0.36840373,-0.3318558,0.11612065,0.07147231,0.16589734,-0.21501851,-0.32019278,-0.6866703,-0.4013891,-0.15118028,-1.0949322,-0.41228557,0.11054321,-0.3668663,-0.3955712,-0.7878864,0.015127313,0.30439937,-0.7286351,-0.21778654
4138,-0.28444782,-0.2238576,-0.030276295,0.5935402,0.025811559,0.22208418,-0.30117545,-0.73033816,-0.06075594,0.25054,-0.6109851,-0.47249094,0.15054484,0.033545364,-0.40588754,-0.7767652,-0.20748216,-0.006909044,-0.6483096,-0.89768964
4139,-0.26089555,0.13195603,-0.19306616,0.8482981,-0.17991672,0.23976316,-0.47736993,0.042421695,0.060260568,0.09190703,0.76336986,-0.53970844,0.1342935,0.18145375,0.25710857,0.2749519,-0.18909547,-0.33052662,-0.06096825,-1.1110803
4140,-0.24623808,-0.31443,-0.11464201,0.9013997,-0.25972274,0.06486706,-0.56261444,0.3365415,-0.5178365,0.04135239,0.023672728,-0.28781217,0.08727607,-0.41811422,-0.008467739,0.36104074,-0.318149,-0.43858546,-0.124062575,-1.3892726
4141,-0.39889422,-0.102503635,0.107228816,0.71426946,0.059570104,0.00092638866,-0.2843733,-0.48363885,-0.47818404,-0.3174149,-1.1334498,-0.272779,0.078892425,-0.08761693,-0.41943192,-0.741063,0.090856016,0.31390738,0.053460766,-0.12536182
4142,-0.3557608,-0.37324375,0.00065876776,0.81794405,-0.14223544,0.18387835,-0.32051188,-0.7266064,-0.12568848,0.24301894,-0.043201327,-0.24084137,0.17436592,-0.029987846,-0.011340811,-0.67099565,0.20034045,0.3985163,-0.16331291,-0.32702863
4143,-0.29482505,-0.3538595,0.081220865,0.8322802,-0.018414948,0.053027567,-0.28365272,-0.74796385,-0.23380141,0.092088826,-0.5899663,-0.25934204,0.11963369,0.09959652,-0.43097687,-0.65614885,-0.2582276,-0.2147439,-0.19250119,0.7487587
4144,-0.37663075,-0.15112449,-0.099250875,0.8720323,-0.15889357,0.21326734,-0.4120981,-0.250424,-0.383622,-0.009512091,0.035244644,-0.2994933,0.13802378,-0.04587821,0.019091897,-0.8216307,-0.2559716,-0.2469102,-0.06244527,-0.27268147
4145,0.30856037,0.25717598,-0.051778764,0.83089435,-0.12162857,0.14476782,-0.33674106,-0.036034554,-0.1838982,-0.37590152,-1.1214424,-0.087235615,0.096496,0.27626204,-0.381684,0.63534415,0.042108506,-0.26535115,0.46949446,-0.026743772
4146,0.28523812,0.21423866,-0.07574533,0.79721415,-0.18811132,0.063911855,-0.3269379,0.1330387,-0.35693145,-0.31196755,-1.064882,-0.08422293,0.083888724,0.27762136,-0.3339646,0.6186556,-0.1590913,-0.22505622,0.49901682,-1.4411294
4147,0.28512082,0.21362744,-0.102478586,0.7947874,-0.19805263,0.05355295,-0.3457105,0.13343081,-0.40078205,-0.3672034,-0.6159348,-0.09085719,0.08821496,0.2933822,-0.34863764,0.487114,-0.2114886,-0.24148417,0.51616096,-1.9270743
4148,0.30011445,0.24889098,-0.13677047,0.7855176,-0.16036598,0.05422559,-0.35911694,0.15205228,-0.16816375,-0.22903752,-0.4055051,-0.23844694,0.08695088,0.2893065,-0.21887611,0.52832717,-0.16937274,-0.27328715,0.5077574,-2.0060458
4149,0.28076327,0.2241102,-0.077239625,0.7846993,-0.13490437,0.11502531,-0.33804065,0.14414963,-0.35063177,-0.23784253,-1.0288501,-0.08006385,0.08438064,0.28317556,-0.3339646,0.50360745,-0.20669222,-0.23085998,0.5078976,-1.951427
4150,0.29372776,0.2241102,-0.08333053,0.78571117,-0.13844764,0.12118393,-0.33148777,0.1378105,-0.24765354,-0.2330643,-1.0678782,-0.10374799,0.08678383,0.27878556,-0.3339646,0.5152705,-0.2574589,-0.23962645,0.50826794,-1.8784081
4151,0.30547678,0.2568142,-0.11401687,0.80038106,-0.20357434,0.064382315,-0.35507476,0.08916794,-0.24545959,0.074543916,-0.62102354,-0.09208317,0.09236632,0.2891477,-0.35689515,0.49798855,-0.16524103,-0.24998991,0.4490217,-1.8772006
4152,-0.30039778,-0.34707418,-0.025539037,0.8338713,-0.26089066,0.09406231,-0.3644494,-0.28149468,-0.09047506,0.09654752,0.03014019,-0.26353198,0.11338736,-0.5123893,-0.005299407,-1.166515,-0.24738817,-0.48926458,-0.039679825,-1.4251748
4153,-0.2839733,0.12959449,-0.20458318,0.84523827,-0.14110579,0.22619466,-0.48660353,0.04845721,0.19411366,0.088834226,0.7483158,-0.472652,0.16976517,0.15003756,0.2592067,0.46542874,-0.17783538,-0.32608208,-0.10398624,-1.5250021
4154,-0.32053092,-0.11375026,-0.028772272,0.85259706,-0.23300554,0.17479564,-0.2683392,-0.5312034,-0.099400036,0.13047892,0.074200004,-0.26848838,0.12845184,0.15948576,0.0180733,-0.86434793,-0.15391873,-0.4013729,-0.044824813,-1.5415287
4155,-0.2996081,-0.24221836,-0.21119647,0.83695126,-0.18827398,0.21536933,-0.52545726,0.03242803,-0.47290996,-0.072060786,0.70931154,-0.48136595,0.08085562,0.21502663,0.24654186,0.25654623,-0.17513196,-0.3238423,-0.13207978,-1.9331584
4156,-0.33365178,-0.34821883,-0.023692265,0.8519215,-0.26841256,0.050430354,-0.42079276,-0.28720918,-0.11599868,0.12395986,-0.045454968,-0.28828532,0.110824674,-0.49472457,-0.023103306,-1.0697454,-0.23896493,-0.5121343,-0.0586448,-1.6638705
4157,-0.2839733,0.13713409,-0.2020895,0.8409257,-0.18945183,0.22619466,-0.44833058,0.044750217,0.043484386,0.090596266,0.7506688,-0.47888717,0.17772216,0.18164437,0.26544452,0.34971955,-0.18249467,-0.32587257,-0.09862255,-1.532877
4158,0.28419384,0.22472145,-0.07035062,0.80488276,-0.18811132,0.058841217,-0.3269379,0.1352584,-0.35693145,-0.23762232,-1.0492462,-0.07001111,0.0889367,0.27982882,-0.3339646,0.6455693,-0.15832222,-0.22856165,0.51512367,-1.2130709
4159,0.31715292,0.2832996,-0.09741553,0.8287964,-0.14627813,0.11136322,-0.34410715,0.14716074,-0.1670894,0.081295036,-0.643749,-0.07557081,0.09303254,0.27249268,-0.39465442,0.66112757,-0.15507045,-0.24710475,0.5404898,-0.24520303
4160,0.31583828,0.24236669,-0.07418078,0.8043139,-0.14186567,0.0687027,-0.32418212,0.1553778,-0.18230331,0.08149462,-1.0670872,-0.07497841,0.08803007,0.27748153,-0.3422221,0.6576325,-0.16153777,-0.24216217,0.5093201,-1.3637084
4161,-0.28818083,-0.091173455,-0.117084734,0.8537364,-0.17547254,0.21131949,-0.31035876,-0.55549794,-0.44002604,-0.0037334058,0.049428735,-0.40530896,0.14610036,-0.42063466,0.03793188,-1.1112578,0.010660564,0.25558895,-0.05644378,-1.2272972
4162,-0.34336665,-0.37001997,0.06463694,0.8324692,0.03194585,0.039622054,-0.24013487,-0.67709136,-0.0496774,0.23976673,-0.15084603,-0.28355783,0.14996605,0.06537438,-0.061375692,-0.77564985,-0.2412402,-0.42116532,-0.042147014,0.8007552
4163,-0.36183107,-0.16855319,0.02867531,0.8794884,-0.2208561,0.059900694,-0.42207327,0.044524867,-0.47776023,-0.018205525,0.05912509,-0.4913841,0.18380249,-0.05388579,0.017846595,-0.85081244,0.05701678,0.3469355,-0.048145328,-0.32899702
4164,-0.3371586,-0.28473705,0.023067407,0.87198883,-0.22404674,0.10120105,-0.4840733,0.08161868,0.021376349,-0.06327217,0.17934933,-0.46558154,0.18721795,0.02018642,-0.007560296,-1.0577571,-0.15050884,-0.39874265,-0.07640074,1.0168867
4165,-0.27453765,-0.3136318,0.06401745,0.28397858,0.041746203,-0.065306745,-0.34605423,-0.71957225,-0.34086993,-0.16037329,-1.1178551,-0.2170355,0.11778575,0.03675547,-0.36578998,-0.7330136,-0.25749347,-0.20133312,-0.81758547,1.0936916
4166,-0.35712332,-0.12018986,-0.01088668,0.8627304,-0.24644059,0.04395941,-0.34084842,-0.45401672,-0.45351663,-0.023387173,-0.0035003212,-0.47350842,0.19434804,-0.34024492,-8.867774e-05,-1.2641537,-0.015806887,0.41291294,0.033944566,-0.30395094
4167,0.3647088,0.26124188,0.054505985,0.23534462,0.09487645,0.031165525,0.07452601,0.4468983,-0.3791323,-0.3449874,-1.2224039,-0.13250269,0.07974647,-0.34278542,-0.4412627,0.5796588,-0.25801894,-0.08953161,0.47526553,1.552911
4168,-0.3074969,0.13921979,0.03536146,0.7355339,-0.226983,0.102180354,-0.46796036,0.09014202,-0.023864193,0.06628448,0.7793631,-0.5284102,0.25835273,0.046141017,0.3179525,-1.0640832,0.079585426,0.46603122,0.031596404,0.6808723
4169,-0.3671758,-0.22224005,0.0068038115,0.632385,-0.19615875,-0.019169856,-0.5394545,0.0030003195,0.06139226,-0.09034721,0.037466493,-0.46584612,0.23944779,-0.48492604,0.0044182613,-1.4005355,-0.2692106,-0.32825083,-0.02376911,-0.317324
4170,-0.3350392,-0.16024561,-0.19628087,-0.48115546,0.0652694,-0.074585706,-0.30023476,-0.6399833,-0.3398004,-0.14155187,-1.0698322,0.30150682,-0.2779903,-0.21270028,-0.35384318,-0.67838055,-0.020349324,0.3995237,-0.7175048,-0.25522572
4171,-0.2635215,-0.18235756,-0.23538911,-0.95066017,0.051139437,-0.073623076,-0.31070635,-0.586471,-0.3633123,-0.12200766,-1.1398511,0.31288826,-0.28174806,-0.0529909,-0.369966,-0.6964484,0.012037488,-0.093300134,-0.76678723,-0.015767353
4172,-0.30576566,-0.36179197,0.11844795,0.068126015,0.033417836,-0.16926499,-0.33926967,-0.68702894,-0.27576,0.27869314,-1.1417559,0.3264832,0.09950649,-0.40889624,-0.41024855,-0.7965108,0.1050527,0.321992,-0.7916401,-0.29060882
4173,-0.27961513,-0.30637106,-0.17856348,0.06589256,0.01280898,0.09071463,-0.2784824,-0.70509857,-0.12764977,0.06560754,-1.1137954,0.35039443,-0.2578562,-0.24954279,-0.36829272,-0.70992154,0.25828078,0.33331847,-0.713392,-0.7642093
4174,-0.11978583,0.21028832,-0.018300114,0.75366855,-0.21922378,0.17936616,-0.29772067,-0.6792793,0.43338856,0.03367664,0.7930377,0.46924523,0.006302244,-0.36901054,0.2822915,0.45832434,-0.22004685,-0.31820002,0.10591346,-1.2348642
4175,0.34602404,0.22501874,-0.04495675,-1.5035646,0.04495936,-0.113359906,0.5620887,0.34753355,0.0074318526,-0.016097289,0.096054144,-0.30834588,-0.035915554,-0.355903,0.06342483,0.5439273,0.008015391,-0.17157795,0.044361494,-1.3717569
4176,-0.35556284,-0.118362114,-0.20830311,-0.15369025,0.011101371,-0.0728611,-0.30332276,-0.6275385,-0.38927367,-0.12521647,-1.0991575,0.28748798,-0.024763186,-0.011888924,-0.34352577,-0.6786656,-0.12346976,-0.28566977,-0.7323212,-0.20262565
4177,-0.18447493,0.18049808,-0.280502,0.73933434,-0.20467053,0.16948222,-0.31436306,-0.5891639,0.11134771,-0.095940664,0.78531265,-0.3573013,0.18901847,0.15525234,0.2872225,0.35280162,-0.15856676,-0.33150008,-0.027798984,-0.7815775
4178,-0.18978636,0.16337146,-0.27744713,0.73044753,-0.21538855,0.14284085,-0.3298636,-0.74476284,0.07491695,0.0412108,0.77421975,-0.449421,0.17433956,0.15435778,0.2811439,0.32342955,-0.16150399,-0.3251696,-0.04253459,-0.7257125
4179,-0.41113582,0.005421479,-0.2434803,-1.1607141,0.00080582174,-0.07494331,-0.28561887,-0.5710863,-0.29829398,-0.11202822,-1.0826564,-0.24642171,-0.029362252,-0.24991007,-0.3366962,-0.66679585,-0.124452576,-0.25395727,-0.695209,-0.109858796
4180,-0.3672121,-0.09871708,-0.19065766,0.05078529,0.0265843,-0.072661154,-0.28162783,-0.6742898,-0.3674113,-0.1722685,-1.1618577,-0.3390195,0.085614406,-0.04014992,-0.35241997,-0.681544,-0.14390486,-0.27543637,-0.67826384,-0.20450683
4181,-0.24929516,-0.22318633,0.19554244,0.18724018,0.16011128,0.049606208,-0.3465052,-0.7463251,-0.1142556,0.09015807,0.09757952,0.37230957,0.13282758,-0.31184882,0.027127432,-0.64829665,0.26892173,0.39767173,-0.67856765,-1.1062335
4182,-0.19011109,0.15692998,-0.28246233,0.7178609,-0.21538855,0.13718559,-0.35078773,-0.7534292,0.07302982,0.027157059,0.7347707,-0.5494652,0.1311106,0.16277286,0.27292407,0.21453288,-0.16235572,-0.33384922,-0.08096341,-1.4784598
4183,0.34178925,-0.038323916,0.26255536,0.20891793,0.2098122,0.0007817126,0.5411964,0.30284235,-0.0015705642,-0.13107072,0.08370252,-0.38357595,0.1031573,0.20340554,0.038823508,0.60016984,0.03773161,-0.19694701,0.49437052,-1.8925489
4184,-0.08458018,0.18382698,-0.13420884,0.7473696,-0.17939796,0.15557031,-0.32641542,-0.7001783,0.07846106,-0.014655853,0.7273151,0.014344657,0.2213314,-0.27067477,0.26176852,-0.7524621,0.23382351,0.38584602,0.10965371,-1.5270205
4185,-0.23592195,-0.3291484,0.07594262,0.7651952,-0.2161963,0.10668833,-0.29212114,-0.7513647,-0.12757681,0.1860302,-0.1967266,-0.40391785,0.1713516,-0.080235206,-0.0688494,-0.561046,0.24296011,0.43346986,-0.31168997,-1.15086
4186,-0.4507676,-0.37991557,-0.0015664604,-1.3393044,0.19115287,-0.13409331,-0.39048785,-0.111473694,-0.054379724,-0.09455039,0.088606805,0.2287653,-0.19383718,-0.4513527,0.020484222,-0.95878834,-0.18727228,-0.29626337,-0.47902754,-0.36719897
4187,-0.33728138,-0.37198392,0.10963345,-1.1354303,0.17427488,-0.09022252,-0.5365741,-0.40287295,-0.027968945,0.09113229,-1.1560704,0.0308112,-0.31663075,-0.20394531,-0.3966231,-0.79851973,-0.21306457,0.117050745,-0.7972593,-0.22438018
4188,0.3015791,0.09961186,-0.4962594,-1.4770406,-0.041575674,-0.2534844,0.40372956,0.087511145,0.21775582,-0.07804121,0.08885893,0.17742066,0.15045568,0.0072971247,0.05579549,0.55788034,-0.164544,0.22601244,0.3521084,0.8276421
4189,-0.20691873,0.13144693,-0.27360934,0.6868082,-0.22821061,0.18863301,-0.24944904,-0.7008889,0.07519895,-0.0469277,0.7510067,-0.45466176,0.16643612,-0.015625883,0.27690166,0.39195728,-0.25134325,0.017404392,-0.03770062,-0.11274954
4190,-0.27643672,-0.33728927,0.14436279,-0.608885,0.011494744,-0.12504175,-0.42415047,0.022479393,0.25468642,-0.08674741,0.09725948,0.34160995,-0.42017865,0.09114709,0.031065496,-1.3248819,0.21101102,-0.32960805,-0.24654005,-0.42665833
4191,-0.4311438,-0.023171125,-0.14823322,-0.43893063,0.031030552,-0.04020623,-0.297569,-0.6526598,-0.33426878,-0.14939044,-1.1840185,-0.3233058,0.1042829,-0.40423915,-0.36056083,-0.65134823,-0.13956985,-0.2676888,-0.75576365,1.3664384
4192,-0.38633952,-0.41009822,0.030682638,0.059910074,0.02313042,-0.19009183,-0.30706376,0.37774363,0.2484293,-0.070593394,-0.11042181,-0.58800644,0.13186294,-0.5782009,-0.04157503,-1.1850791,-0.2449428,-0.260788,-0.08839229,1.0664127
4193,-0.4229718,-0.08864072,0.026213432,0.0788416,0.035353497,-0.034511786,-0.34245268,-0.7148079,-0.35117218,-0.20551081,-1.2535051,-0.34066352,0.14055742,0.07562343,-0.37974885,-0.7066959,0.06769918,0.017068941,-0.81591904,1.1097763
4194,-0.4254806,-0.06956243,0.16047202,0.105205126,0.17663148,-0.07896394,-0.3226291,-0.6718557,-0.3442899,-0.17099564,-1.1137289,-0.21805087,0.12184742,-0.09601883,-0.3698009,-0.79792154,-0.14241871,-0.3435376,-0.776328,-0.1854886
4195,-0.4014229,-0.38653684,0.05620737,0.39444798,-0.05739822,0.10052196,-0.3816892,-0.24468462,-0.09828617,0.11247424,-0.33636665,-0.5671576,0.12979162,-0.04140541,-0.17998457,-1.0398885,0.25533497,0.42246023,0.0020100614,-0.07079066
4196,-0.4176518,-0.083323196,0.0972195,0.048947204,0.1856437,-0.0719193,-0.33638227,-0.725108,-0.37186965,-0.20182137,-1.2584276,-0.41762567,0.1480648,-0.005216088,-0.3968815,-0.7406014,-0.004813363,-0.050859824,-0.772535,0.5996417
4197,-0.26473388,-0.15515584,0.10053745,0.100716144,0.17826048,-0.066927224,-0.32056478,-0.69835764,-0.36745775,-0.1905225,-1.0686483,-0.41134816,0.067955196,0.013559468,-0.32372946,-0.6782371,-0.21457349,-0.31765643,-0.67245334,-1.1209564
4198,-0.3289759,-0.36083817,0.056495737,0.365416,0.013847888,0.019108605,-0.3165994,-0.7312198,-0.062343985,0.195657,-0.5697337,-0.3903925,0.14281595,0.07214553,-0.43994516,-0.7237124,0.2322593,-0.19500516,-0.44241026,1.5214075
4199,-0.46101162,-0.08993423,0.06433517,-0.525179,0.18934111,-0.029892104,-0.510939,-0.27303454,-0.28894323,0.1708654,-1.1008395,-0.22172724,0.06428453,-0.42074195,-0.37169674,-0.8398956,0.027019199,-0.036660884,-0.8102018,-0.24121189
4200,-0.29933995,-0.17380604,-0.087613404,0.41432008,-0.14239651,0.12472913,-0.33678564,-0.4376142,0.16715668,0.11137984,0.2071654,0.001607501,0.15800053,-0.06257113,-0.0028098691,-0.9857093,-0.22773981,-0.4876927,-0.07467935,-1.1799096
4201,-0.1093446,0.19019286,0.044881415,0.8266917,-0.24047099,0.25156996,-0.3196396,-0.25637996,0.045576125,0.022995718,0.7596934,-0.1701885,0.24566144,0.12954459,0.26737654,-1.2004354,-0.18094707,-0.41512915,0.061778426,-1.0309844
4202,-0.31832913,-0.235371,-0.077021345,0.36693114,0.09982583,-0.032551747,-0.44736916,0.008988809,0.22494876,-0.11724079,0.5506329,-0.0024208124,0.22269295,-0.36422408,0.17775169,0.40796643,0.073786944,0.12613079,-0.04307449,0.7573992
4203,-0.11524714,-0.23754498,0.012344763,0.40389228,0.021885255,0.19682197,-0.333391,-0.7382291,-0.23581886,0.27070832,0.13061167,-0.43644962,0.12407149,-0.46673882,0.07647995,-0.6429891,0.039995793,0.39073512,-0.77097327,1.0308338
4204,-0.2858959,-0.071833335,-0.054581292,0.5975299,0.011934335,0.20456162,-0.33083987,-0.76034445,-0.105754524,0.0682237,0.11668823,-0.40445486,0.1995432,0.08068577,0.07528775,-0.69826025,0.2233927,0.26968735,-0.41242257,0.016876
4205,-0.28509873,-0.32156682,0.19812874,0.3156314,0.014608495,0.066298604,-0.33009705,-0.7620059,-0.07993376,0.24625273,-0.3836795,-0.016584553,0.09441396,0.103994034,-0.20320246,-0.77214086,0.05710526,0.012462346,-0.7196525,-0.84906226
4206,-0.35620907,-0.38091552,0.13804568,0.10190095,0.106603235,-0.23529299,-0.295932,-0.58621824,-0.055482525,0.26529467,0.056989975,0.20435375,0.086260386,-0.43151727,0.033405572,-0.86996335,-0.0070323264,-0.0046237833,-0.7865751,-0.35970214
4207,-0.26457554,-0.30038175,-0.019969467,0.32405022,0.026691714,0.03855289,-0.30616945,-0.74750096,-0.43741667,0.21197234,-0.58728933,-0.44959876,0.16614537,-0.38147992,-0.38783497,-0.7173671,0.2642868,0.36284864,-0.6673117,-0.8263083
4208,-0.36502638,-0.29437014,0.13379623,0.17322561,0.11969289,-0.22109409,-0.31331173,-0.71689343,-0.4282218,-0.19193925,-1.1126018,-0.33070233,0.11438322,-0.4097747,-0.37838832,-0.63658744,0.000396905,0.21001853,-0.6959308,-1.1376079
4209,-0.28136086,-0.06219959,-0.06118918,0.33500442,0.031963505,0.066359974,-0.3644531,-0.7712486,-0.11086483,0.18779938,0.087410465,-0.35161656,0.022188755,0.008783216,0.03417139,-0.6195482,0.2454956,-0.01227854,-0.6692454,-1.2976595
4210,-0.26853377,-0.3634355,-0.052414756,0.4305502,0.010822784,0.004181021,-0.34380713,-0.7737844,-0.10985669,0.18404873,-0.06950852,-0.39651868,0.13267891,-0.19658038,-0.06464093,-0.7190518,0.08767237,-0.2899951,-0.30281222,-1.2494618
4211,-0.18847443,0.13988687,-0.28246233,0.8239339,-0.19335614,0.18353714,-0.2309312,-0.39186782,0.06041175,0.07938952,0.76376295,-0.4645464,0.18731892,0.15091503,0.28152817,0.47792462,-0.16101407,-0.32367003,-0.09237453,-1.3309025
4212,-0.15746672,0.14234208,-0.24766366,0.81460804,-0.1964132,0.18091427,-0.33282915,-0.025883233,0.052079488,0.08026648,0.77235675,-0.484068,0.17188293,0.18945144,0.27201864,0.40147328,-0.28325036,-0.30722073,-0.09072487,-1.8007798
4213,-0.12784638,0.15832676,-0.20959131,0.83101964,-0.19387196,0.24386428,-0.3042415,-0.23891844,0.04650482,0.022634873,0.7843328,-0.55828786,0.1984671,0.16766293,0.28171414,0.41298825,0.04224132,-0.12413104,-0.06490911,-1.5777919
4214,-0.28179595,0.13988687,-0.19911383,0.83128816,-0.18143177,0.23842911,-0.35696533,-0.029763347,0.079089664,0.09307577,0.76513296,-0.56913793,0.16483478,0.18419626,0.26544452,0.46875736,-0.2272391,-0.34000698,-0.07801583,-1.4918797
4215,-0.31321007,-0.1085529,0.0066204323,0.7695399,-0.26087698,0.058264785,-0.39152923,0.236811,0.14052282,0.07833064,0.7434495,-0.48024562,0.12709276,0.032979935,0.22633083,0.22132762,-0.19494607,-0.34231058,-0.123836026,-1.9289411
4216,-0.17878099,0.16487052,-0.2822968,0.81592935,-0.19795449,0.17544635,-0.36738262,-0.0069180713,0.06066749,0.028039135,0.76144946,-0.4758664,0.18754831,0.1470444,0.27009603,0.19383417,-0.17849877,-0.3283716,-0.096179225,-1.7416673
4217,-0.29066637,-0.2471698,-0.19456774,0.8922012,-0.25436658,0.17830986,-0.50212604,-0.005731365,-0.47851843,0.00887919,0.091837004,-0.27667153,0.11510959,-0.35359475,0.022710685,0.19768175,0.050588604,-0.22616504,-0.14670564,-1.3060627
4218,-0.3034326,-0.3678847,0.07887438,0.8846766,-0.14093333,0.044085935,-0.23732543,-0.6402852,-0.038104102,0.22482128,-0.19468895,-0.30293116,0.13903482,0.10939325,-0.1332916,-0.75884354,0.0666003,-0.053228445,-0.035298284,0.43643004
4219,-0.30765843,0.15603685,-0.10541768,0.8295345,-0.1842778,0.22376426,-0.4148221,-0.21836364,0.06423892,0.070282176,0.75298095,-0.43537253,0.20083669,0.074622124,0.28518835,-0.68002987,-0.20042004,-0.1516843,0.0015457254,1.4318664
4220,-0.38375753,-0.381818,-0.017975343,0.83411604,-0.13386181,0.039017987,-0.4744701,-0.24173039,-0.056907333,0.12905394,0.070655,-0.3019802,0.15752944,-0.0028073322,0.03010639,-1.209437,-0.22847782,-0.086693496,-0.0045972527,-0.1884898
4221,-0.38712218,-0.30863026,0.0009393939,0.84952986,-0.17596258,0.0992905,-0.27184582,-0.5230359,-0.05509992,0.12408722,0.026854511,-0.24781857,0.1459812,0.07291721,0.0136290835,-1.0021359,-0.12859373,-0.39255553,-0.04675824,-0.26621172
4222,0.32863063,0.27592066,-0.05797539,0.81451046,-0.13530038,0.11767085,-0.32169816,0.1264244,-0.20145968,0.047332436,-1.137831,-0.08541414,0.09500319,0.23656103,-0.38730395,0.6729507,-0.14497069,-0.21520145,0.54256177,0.34274417
4223,-0.18604092,0.15692998,-0.27894768,0.7300168,-0.21626024,0.13718559,-0.34366086,-0.73135394,0.07317755,-0.031171462,0.75100744,-0.5549614,0.18833493,0.16456987,0.2778226,0.30209506,-0.16185838,-0.33351406,-0.08254305,-1.1231215
4224,-0.30147493,-0.14575018,-0.055231627,0.858402,-0.2290471,0.18896288,-0.47858873,0.0517367,-0.48488352,0.01118142,0.1609342,-0.43707713,0.12914889,0.1665463,-0.008872168,-0.96838105,-0.16463165,-0.40203556,-0.11712184,-1.4047964
